feature_id,explanation
38581,Nouns related to waste management or structural integrity.
38712,"The token ""invasive,"" often in medical or procedural contexts."
38779,"Auxiliary verbs indicating necessity or possibility in casual, reassuring contexts."
38916,"The token ""worry"" in contexts minimizing concern or emphasizing reassurance."
38937,"The token ""ens"" at the end of the verb ""worsens"" in medical or discomfort-related contexts."
38948,Words related to the act of introducing or beginning something new.
39054,"The token ""indeed"" emphasizing confirmation or reinforcement in explanatory or causal contexts."
39076,"Positive sentiment verbs or adjectives indicating reassurance, ease, or successful management."
39105,Adjectives describing physical or emotional instability.
39147,"Words expressing concern or risk, often tied to personal health or safety."
39411,Words indicating a specific time frame or interim period in a context of advice or concern.
39467,"The token ""tailor"" in contexts about customizing plans, treatments, or approaches to individual needs."
39685,"Phrases indicating the first sign of something occurring, often related to health or symptoms."
39766,"Tokens related to yellowish skin tones, often in medical or descriptive contexts."
39791,"Words promoting action or motivation, like ""encourage,"" ""suggest,"" or high-intensity exercise terms."
40134,"Prepositions ""on"" or ""around"" and the noun ""ointment"" in contexts related to skin or medical care."
40162,"Tokens in phrases indicating initial detection or onset of symptoms, often paired with medical advice."
40188,"Temporal or quantifiable terms indicating duration, frequency, or sequence in medical or procedural contexts."
40453,"The word ""sometimes"" in contexts describing occasional or variable occurrences."
40637,Singular nouns referring to human individuals in medical or health-related contexts.
40714,"Tokens ""are"" and ""provide"" in conditional or explanatory contexts."
40792,"Words describing physical conditions or substances, often related to health or safety contexts."
40855,"Action-oriented verbs suggesting adherence to guidelines, routines, or sharing advice."
40865,"Proper noun ""Somebody"" referring to an unspecified person in a narrative context."
41036,"Pronouns or prepositions indicating possession, relation, or interaction in medical or advisory contexts."
41093,"Tokens related to physical positioning or environmental factors like altitude, occurrence, placement, alignment, or inclined surfaces."
41176,"Words expressing concern or inquiry, often in contexts of advice or emotional sensitivity."
41182,Tokens implying adequacy or sufficiency in meeting a need or requirement.
41186,"Verbs implying prevention, inhibition, or reduction of interference or errors."
41270,"Specific nouns or actions related to physical health, impacts, or protective measures."
41341,Objects used to collect or store bodily fluids.
41635,"Tokens describing physical conditions or qualities, often related to texture, stress, or cloudiness."
41656,"Technical or medical terms indicating a condition, factor, or function."
41666,"Past participles ending in ""ed"" or ""ing"" related to actions or states."
41784,"Tokens ""also,"" ""is,"" or ""do"" in conversational or inquiry contexts."
41933,"Words conveying inconvenience, difficulty, or negative results in practical or physical contexts."
41942,"Words related to natural health practices like herbal remedies, lifestyle changes, and sunlight exposure."
42178,"The token ""ice"" in contexts related to injury treatment and swelling reduction."
42295,"Professional roles or titles related to health and wellness, like pharmacist, therapist, or day in scheduling contexts."
42448,"Tokens ""cannot"" and ""alt"" in contexts emphasizing physical limitations or environmental conditions."
42497,Verbs indicating physical or situational adjustments or actions for improvement.
42584,"Tokens related to health, nutrients, or physical recovery contexts."
42586,"Tokens expressing emotions of nervousness or fear like ""anxious"" and ""panic""."
42618,"Words suggesting choice, limitation, or physical action, like ""options,"" ""not,"" ""fist,"" ""misuse,"" and ""use."""
42766,"Tokens reflecting subjective or evaluative language related to health, wellness, or advice contexts."
43212,Tokens related to seeking or ensuring medical assistance or aid.
43268,"Tokens implying medical concern or urgency, often related to infections or critical health management."
43335,"Adjectives describing personal interests, health, or lifestyle."
43380,"The token ""even"" emphasizing unexpected or surprising possibilities and ""called"" introducing specific terms or concepts."
43417,Tokens related to medical procedures or actions involving physical application or integration.
43524,"The token ""critical"" used to emphasize the importance of actions or conditions."
43725,"Prepositions ""to"" and ""of"" in practical contexts suggesting purpose or guidelines."
43784,Verbs indicating action or decision-making in a direct or practical context.
43960,"Physical actions involving hands, heads, or bites in medical or safety-related contexts."
44029,"Tokens related to medical care, specifically ""pressure"" and ""foot"" in contexts of prevention and treatment."
44406,"Prepositions indicating duration or time context, such as ""for"" and ""to""."
44501,"Negative contractions expressing absence or lack, such as ""isn't,"" ""haven't,"" ""don't,"" ""hasn't,"" and ""aren't."""
44506,"Words denoting actions or techniques related to physical or mental states, e.g., alarms, breathing, planning, shivering."
44510,"Words conveying a negative impact or disruption, often in relation to experiences or routines."
44622,"Words indicating limits, constraints, or results, often in contexts of dosage or measurable effects."
44727,"Verbs indicating change or influence, such as ""adjusting,"" ""impact,"" ""discontinue,"" ""stopping,"" and ""inflation."""
44765,"Words describing physical or mental states, sensations, or processes related to health and well-being."
44767,Words related to alternative health practices or personal resilience.
44828,"The token ""intake"" in contexts referring to consumption or regulation of substances like caffeine or nutrients."
45151,"Tokens indicating progression, change, or preparation within a temporal or developmental context."
45152,Comma following a reasoning or condition phrase in formal or explanatory contexts.
45177,Verbs tied to specific physical actions or processes like capturing or storing.
45321,"Tokens conveying safety, support, or health-related advice, often emphasizing actions or tools for assistance."
45372,"Verbs expressing potential movement or consequence, often in contexts of concern or risk."
45623,"Tokens conveying receipt of medical information, like ""told"" or ""said"" in health-related contexts."
45819,Tokens representing abstract or systemic concepts in informative or instructional contexts.
45867,Rarely used adverbs or qualifiers indicating uncertainty or minimal degree.
45963,"The token ""changes"" in contexts discussing sudden or significant alterations."
46042,"Verbs related to exploring or investigating possibilities, especially in contexts of alternative options or therapies."
46065,"Prefixes ""Pro"" and ""Dis"" indicating opposing states or concepts in descriptive contexts."
46087,Words related to physical swelling or inflammation in a medical or descriptive context.
46125,"Medical terms describing conditions or measurable qualities, often with a technical or diagnostic context."
46249,"Tokens describing temporary states, actions, or objects that are functional or situational."
46258,Compound adjectives or nouns describing strength or durability.
46474,"Tokens related to actions or states requiring advice or caution, often in health or safety contexts."
46704,Prepositions or nouns indicating temporal or causal relationships in medical or procedural contexts.
46766,"Tokens ""the"" and ""there"" in contexts related to travel or location."
46955,Singular nouns related to household or everyday objects.
47025,"Tokens introducing specific items, comparisons, or transitions in informational or explanatory contexts."
47046,Tokens describing challenges or obstacles in medical or health-related contexts.
47225,"Medical terms or advice related to symptoms, positioning, or similarities in conditions."
47419,"Tokens indicating mild illness, discomfort, or necessity in conversational or explanatory contexts."
47518,Tokens related to travel preparation specifically involving pre-travel contexts.
47663,"The token ""ding"" within contexts implying routine actions or maintenance."
47725,"Function words indicating comparison, causality, or relationships like ""to,"" ""from,"" ""for,"" and negations like ""n't."""
47880,"The token ""brush"" in contexts related to dental hygiene or oral care instructions."
47882,"Tokens related to physical changes or adjustments, like ""repositioning,"" ""changing,"" ""feeling,"" ""weight,"" and ""fluctuations."""
48009,"The token ""lifting"" in contexts related to physical exercise and its effectiveness."
48012,Verbs implying acceleration or prevention of undesirable outcomes.
48037,Verbs indicating evaluation or decision-making processes in medical or procedural contexts.
48063,"Scientific or technical terms related to health, nutrition, or body chemistry."
48076,"Words indicating secure placement or stabilization, often involving tucking or fixing objects."
48084,Tokens related to physical flexibility or dietary fiber in health and fitness contexts.
48102,"Tokens indicating time frames or changes, such as ""weeks,"" ""effect,"" ""trimest,"" and ""approaching."""
48116,"Tokens indicating uncertainty or desire for solutions, often tied to needs or suggestions."
48131,"Words indicating topics of discussion or planning, such as ""about,"" ""plan,"" ""details,"" and ""flexibility."""
48161,"Advisory or precautionary language emphasizing carefulness or ensuring actions, often following ""Just""."
48196,Tokens indicating actions or states that resolve or fix problems.
48259,Common conjunctions or prepositions in conditional or explanatory sentences.
48270,"The token ""total"" when referencing sums, limits, or cumulative measurements in a context."
48416,"Pronouns referring to specific individuals, often in narrative or descriptive contexts."
48497,"The token ""that"" introducing clauses explaining conditions or requirements."
48517,"Prepositions indicating spatial or temporal relationships, often used in instructional or descriptive contexts."
48643,Tokens representing abbreviated forms of medical or biological terms.
48748,"Health-related terms like ""blood pressure,"" ""due to,"" or ""family history"" in medical or advisory contexts."
48830,Tokens implying causation or facilitation in an action or state.
48951,"Tokens ""not"" or "","" emphasizing caution or critical importance in advisory or directive contexts."
48972,Prepositions indicating specificity or restriction in context.
49189,"Terms related to genetic disorders, especially ""genetic"" and ""syndrome"" in medical or diagnostic contexts."
49248,"The token ""the"" introducing a specific necessity or requirement."
49529,"Words like ""entirely"" and ""prudent"" in contexts emphasizing avoidance or cautious behavior."
49809,"Words related to warmth or general applicability like ""warm"" and ""any""."
49974,Technical terms for medical devices or actions involving placement or secure positioning.
50213,"Function words specifying subsets or conditions, e.g., ""those,"" ""non,"" ""what."""
50344,"Reflective or speculative phrases involving ""wonder"" or ""representative of"" in health-related contexts."
50349,"Words related to social events or gatherings, particularly ""party"" and ""gathering""."
50534,"Descriptive sensory words related to taste, smell, and appearance of objects or substances."
50650,"Tokens related to gradual change or comparison, often conveying a sense of progression or similarity."
50728,"The token ""'s"" within the phrase ""like 's"" in a comparative or illustrative context."
50768,"Specific medical or physical descriptors, often related to conditions, treatments, or developmental stages."
51008,Vague quantifiers or options in contexts discussing variability or choice.
51054,Adjectives conveying intensity or severity in medical or health-related contexts.
51067,"Words related to physical conditions, skin, or disruptions in daily life activities."
51152,"Words denoting enduring states or conditions, often tied to longevity or persistence."
51186,"Specific temperature-related terms or actions like ""temperature"" and ""swim"" associated with precision or measurement."
51283,Abstract nouns denoting dynamic processes or states requiring external support or action.
51355,"Adjectives suggesting adequacy, appropriateness, or preference in specific contexts."
51356,"The token ""throat"" in contexts discussing its condition or care, or the token ""than"" in comparative statements."
51381,Tokens related to proactive decision-making or preventive actions in medical or health contexts.
51447,"Words conveying limitations or constraints, often related to physical or functional boundaries."
51508,Medical or technical terms related to diagnostics or treatments.
51513,Prepositions indicating spatial or directional relationships.
51603,Words indicating a potential health condition or diagnostic interpretation.
51749,"Prepositions ""on"" and ""something"" in medical or health-related contexts."
51866,"Tokens describing tools, processes, or items used in practical or health-related activities."
51907,Positive or motivational nouns related to personal improvement or emotional upliftment.
51936,"Tokens expressing rarity or desire, such as ""rare"" and ""want,"" in emotionally or situationally charged contexts."
51968,"Words ""type"" or ""types"" used to categorize or specify variations within a broader group."
51979,"Words related to maintaining warmth or heat in the context of clothing, insulation, or body temperature."
52040,Words related to oxygen tanks and their usage or portability.
52170,Prepositions indicating purpose or usage.
52193,"The token ""beyond"" when used in contexts suggesting extension or surpassing limits."
52292,Verbs describing accidental physical contact with objects or surfaces.
52469,"Words indicating symptoms or potential health issues, particularly ""sign"" in diagnostic or observational contexts."
52493,"Auxiliary verbs ""doesn,"" ""don,"" and ""he,"" often indicating negation or action in conversational contexts."
52604,"The token ""the"" in contexts describing a specific location or object."
52741,"The token ""tunnel"" in contexts related to medical conditions."
52881,"The token ""Cut"" in structured text format following the header tags."
52954,Suffixes indicating past tense or adjectival forms often describing a state or condition.
52959,"Words related to physical movement or elevation, and the drug name ""naproxen""."
53155,Tokens associated with exposure to air or processes of airing out for drying or healing.
53220,"Medical professionals' titles ending in ""ologist"" or ""provider"" in patient-related contexts."
53224,"The word ""those"" referring to specific examples or categories in explanatory contexts."
53249,"Tokens related to physical actions or effects, often involving touch or contact."
53443,First-person pronouns or verbs indicating personal action or perception.
53478,Words referring to body parts or symptoms in medical or physical health contexts.
53490,"Tokens following ""Start"" in guidance or medical advice contexts."
53502,Tokens implying strict routine or disciplined behavior.
53825,"The token ""goes"" in contexts expressing concern or intention for a positive outcome."
53845,Physical attributes or adjustments related to objects or the human body.
53901,"Medical or wellness-related terms indicating focus or intent, often abstract or concerning practices and devices."
53959,"Medical terms, especially ""pancreatitis,"" in health-related contexts."
54032,"Tokens related to consuming food or meals, often in health or dietary contexts."
54087,Verbs suggesting physical movement or action related to stability or seeking assistance.
54153,"Verbs related to decision-making or comparison, often in reflective or evaluative contexts."
54554,Words describing intense physical or emotional states or disruptive conditions.
54562,"The token ""bit"" when referring to an insect or animal bite."
54569,"Prepositions ""on"" or ""of"" indicating relationships or associations in medical or contextual descriptions."
54581,"Prepositions ""on"" or ""upon"" in contexts involving medical treatment or results."
54654,Medical-related terms describing prevention or management of conditions or symptoms.
54728,Verbs describing physical actions or movements often involving exertion or impact.
54739,"Tokens expressing negation, exclusion, or unpleasantness."
54831,"Function words introducing explanations or alternatives, often linking clauses or ideas."
54841,"Words describing adaptation or immobilization processes, often in medical or physical contexts."
55001,"The word ""home"" when describing treatment or management of health conditions."
55036,"Tokens describing physical barriers, levels, or devices related to safety, protection, or movement."
55086,"Tokens describing specific issues or conditions, often in medical or problem-solving contexts."
55169,Tokens describing looseness or instability in physical objects or conditions.
55341,"Tokens describing specific actions or positions in careful, methodical, or instructional contexts."
55365,"The word ""concern"" in contexts discussing health or safety implications."
55376,"Tokens describing rare or cautious actions, such as observing, occasional, or avoidance measures."
55479,"The pronoun ""it"" referring to a previously mentioned concept or object being maintained or influenced."
55625,Words describing improvement or repetition within ongoing processes or conditions.
55706,Plural anatomical terms related to minor injuries or discomfort.
55789,"Prepositions ""to"" or ""of"" following causative phrases like ""due"" or ""because""."
55798,"Tokens related to movement or positioning, especially ""destination,"" ""to,"" and ""away."""
55801,Adverbs and adjectives indicating a manner or degree of impact or connection.
55853,Words describing specific actions or medical interventions related to health and physical processes.
56275,"Health-related terms or actions involving bodily symptoms, sensations, or therapeutic interventions."
56319,Tokens indicating specific actions or states in medical or physical contexts.
56528,Tokens related to physical stretching or actions improving body flexibility.
56587,"Words related to physical health, often involving monitoring or assessments."
56648,"Words suggesting uncertainty or potential scenarios, often linked to health or precautionary contexts."
56698,"The word ""nothing"" in contexts emphasizing lack of concern or inability to act."
56800,Words indicating measurable durations or portions of time or quantity.
56913,"Tokens related to medication amounts or appropriateness, especially ""dose,"" ""dosage,"" ""right,"" and ""line"" in supportive contexts."
56948,"The token ""Ġ"" preceding numbers in contexts referring to age or periods of life."
56950,Verbs related to assessment or improvement in physical or medical contexts.
57013,"Words indicating capability, adequacy, or overcoming obstacles in professional or practical contexts."
57093,"Function words indicating condition, choice, or partitive relationships like ""if,"" ""when,"" ""of,"" or ""once."""
57216,Tokens indicating decisions or actions related to stopping or changing consumption or behavior.
57239,"Tokens related to packing or setup instructions, particularly checked luggage and workstation arrangements."
57309,"Words describing independence or growth, especially ""own"" and ""development""."
57315,Terms for physical objects that are tools or materials used in cleaning or maintenance contexts.
57364,"The token ""follow"" in instructional or health-related contexts, often paired with guidance or actions."
57685,"Adverbs or adjectives related to positive mental or physical states, often modifying ""being"" or similar constructs."
57704,Adjectives describing standard or routine conditions.
57828,Words indicating human intervention or synthetic/artificial processes.
57859,"Verbs describing physical actions or transitions, often involving movement or change."
57956,"Words related to concern or anticipation, often expressing anxiety or cautious thinking."
57973,"Words associated with tea or beverages, particularly ""tea"" in contexts of health and relaxation."
58066,"Verbs related to evaluation, clarification, or testing processes."
58153,"Words indicating a choice or action, like ""or"" and ""done""."
58460,Words related to medical care or therapeutic actions.
58715,"The token ""under"" in contexts implying conditional or exceptional circumstances."
58736,"Common adverbs or prepositions emphasizing degree, manner, or comparison."
58922,"Words related to health benefits or protection, especially in physiological contexts."
59099,"Tokens referencing ""bacterial"" or ""ibuprofen"" in medical or health-related contexts."
59147,Common prepositions in contexts involving temporal or spatial relations.
59198,"Conditional ""if"" in health-related advice or recommendations."
59430,"Prepositions indicating time or frequency, such as ""about,"" ""of,"" and ""few."""
59539,"Words conveying certainty or assurance, primarily ""sure"" and occasionally ""certain."""
