feature_id,explanation
32545,"Tokens within words describing cramping sensations or phrases expressing excellence like ""killing it""."
32765,"Tokens introducing recommendations, replacements, or conditions, often preceding verbs like ""prescribed,"" ""suggest,"" or ""set."""
32825,"Tokens emphasizing intensity, defiance, or unusual actions/qualities in specific contexts."
32933,Tokens indicating impactful actions or distinctive names/terms in specific contexts.
33231,"Verbs or nouns indicating actions or roles involving transfer, representation, household management, or incentives."
33286,"Verbs or nouns related to processes, actions, or applications often involving forms or procedures."
33295,"Prepositions indicating availability, alignment, or action in specific contexts."
33432,"The token ""beginner"" in contexts discussing accessible or introductory tips, classes, or activities."
33448,"Tokens indicating specific actions, timeframes, or calculated decision-making contexts."
33466,"Tokens related to parts, pieces, or mirroring concepts often in a metaphorical or structural context."
33489,"Tokens indicating naming, attribution, or contextual explanation (e.g., ""of,"" ""name,"" ""term,"" ""spice,"" ""lowering"")."
33541,Tokens describing physical parts or quantities associated with an object or entity.
33590,"Common functional words indicating possibility, permission, or utility, such as ""to,"" ""possible,"" and ""vinegar."""
33626,"Positive sentiment words describing thoughts, ideas, or actions that are mentally or emotionally engaging."
33787,"The token ""this"" in contexts emphasizing specificity or pointing to a particular entity or concept."
33840,"Tokens ""like"" and ""say"" in contexts emphasizing comparisons or expressing actions."
33860,"Punctuation marks in numerical contexts, especially commas, periods, and percentages."
33959,"Tokens indicating negation, conditionality, or contrast in context, such as ""not,"" ""is,"" ""->,"" and ""indirect."""
34081,"Tokens describing transitional states or pivotal moments, often metaphorical or linked to movement or change."
34174,"Abstract verbs expressing introspection or contemplation, often in personal or reflective contexts."
34261,"Abstract nouns denoting processes, roles, or conceptual actions."
34270,"Verbs describing actions or processes involving engagement, attention, or interaction."
34464,"Terms denoting unity, cohesion, or structured systems in geopolitical or societal contexts."
34578,"Tokens denoting specific time, measurement, or location details."
34673,"References to specific physical locations or sites for activities using the word ""spot"" or ""spots""."
34739,"Tokens ending in ""ize"" or ""ise,"" often relating to actions or processes like subsidizing or unwinding."
34780,"Tokens representing food items or medical terms, often with unique or modified word forms."
34835,"Verbs indicating enhancement or transformation, often related to unlocking or deepening potential or connections."
34858,"Tokens expressing strong emotional reactions, like ""those"" in reflective contexts or ""loved"" indicating affection or admiration."
34875,"Suffixes that form specific nouns or adjectives, often indicating functionality or categorization."
34925,"Tokens indicating extension, establishment, or integration of concepts or actions."
34955,"Words implying monotony or lack of excitement, often in contexts of avoidance or dissatisfaction."
35048,"Tokens related to formal events or academic gatherings like ""meeting"" and ""conference""."
35070,"Tokens indicating movement, transfer, or change in state or condition."
35161,"Words indicating necessity, importance, or obligation."
35275,"Adjectives describing physical characteristics or sensations, often related to material or bodily attributes."
35490,"Words describing physical features or objects in leisure, wellness, or gaming contexts."
35528,"Tokens representing impactful actions or strategies often linked with trading, missions, or physical feats."
35545,"Function words or phrases denoting relationships, actions, or attributes between entities."
35561,"Tokens suggesting nuanced, emotional or intellectual states, often in less common or distinctive phrasing."
35576,"Verbs or adjectives indicating complexity, exaggeration, or significance in a process or appearance."
35670,"Words describing negative emotions or impacts, often involving disruption, embarrassment, damage, or inconvenience."
35704,"Tokens indicating action or change in state, often involving personal or direct engagement."
35813,"Tokens within compound medical or technical terms, often mid-word morphemes or specific descriptors."
35846,"Verbs or nouns emphasizing strong emotional reactions, significant effects, or transformative events."
35952,"Verbs indicating creation, composition, or assembly."
36111,"Tokens denoting hope, assumption, urging, or roles involving service or interaction."
36250,"Words describing luxury, refinement, or ease, often associated with cars or aspirational qualities."
36263,"Words describing secrecy, concealment, or covert actions."
36394,Rare or formal tokens often used in specialized contexts or abstract concepts.
36482,Proper names and adjectives expressing positive qualities.
36489,"Tokens denoting connection, similarity, or alignment in ideas, objects, or actions."
36540,"Tokens within abbreviations, acronyms, or formal names often appearing in technical or structured text."
36549,Tokens related to abstract concepts or significant phenomena impacting future outcomes or behaviors.
36610,"Tokens marking specific time references, measurements, or contextual modifiers in technical or descriptive language."
36686,Words denoting groups or individuals in specific roles or contexts.
36797,"Tokens referring to measurements, such as distance, elevation, or length."
36812,"Technical or specialized terms often related to medical, scientific, or abstract contexts."
36850,"Words related to claims or statements of fact or belief, often involving assertion or presumption."
36982,"Abstract nouns related to regulation, control, or preventive measures in serious or structured contexts."
37098,Hyphenated speed indicators in vehicle transmission descriptions.
37145,"Tokens indicating physical or situational placement, existence, or attributes of objects or concepts."
37148,"Prepositions followed by ""whom"" or verbs denoting resolution or elimination."
37173,"The token ""diving"" in contexts specifically discussing scuba diving activities or learning experiences."
37333,"Rare nouns or adjectives describing unique items, efforts, or collections in a specialized or artistic context."
37445,Prepositions or legal terms emphasizing responsibility or transitions into states or activities.
37452,"Verbs indicating communication or representation, often in contexts of labeling, stating, or symbolic expression."
37853,"Proper nouns or abbreviations referring to specific places, entities, or brands."
37902,"Words related to photography, media, or creative expression often involving compound or specialized terms."
38036,"Words emphasizing distinctiveness, rarity, or intensity in descriptive or contextually significant phrases."
38100,"Mentions of ""politicians"" or related terms in contexts of criticism, collaboration, or characterization."
38444,Tokens representing subtle or nuanced concepts or expressions.
38446,"Words depicting action, transition, or positioning in spatial or situational contexts."
38501,"Verbs suggesting action, decision-making, or adaptation in a context of flexibility or resource management."
38580,"Tokens evoking renewal, vigor, or boldness in context, often describing personal or societal improvement."
38581,"Tokens linked to environmental or economic concepts indicating change, action, or magnitude."
38712,"Words indicating physical intrusion or manipulation, often in medical or intimate contexts."
38749,"Punctuation marks ""-"" and "";"" in contexts involving rankings, comparisons, or structured formats."
38755,"Tokens representing comparison, degree, or similarity, often emphasizing contrast or relativity."
38779,"Verbs expressing uncertainty, desire, or action in contexts involving personal decisions or unpredictable outcomes."
38916,"Tokens conveying reassurance or lack of concern, especially ""worry"" in contexts minimizing perceived issues."
38937,"Tokens ending in ""s"" or ""e"" that modify or distinguish states, actions, or comparative concepts."
38948,"Tokens related to introducing or presenting new concepts, objects, or actions."
39054,"The token ""indeed"" emphasizing a confirmation or assertion within explanatory or causal contexts."
39056,"Tokens signifying attention or focus on a subject, often linked to reflection or contemplation."
39076,Tokens related to physical activity or bodily attributes in contexts of improvement or participation.
39105,"Adjectives or verbs describing coordination, alignment, or physical precision issues."
39129,"The indefinite article ""a"" introducing a noun phrase in contexts of decision-making or evaluations."
39147,"Tokens related to financial terms, especially taxes, costs, and measures."
39411,"Temporal references like ""time"" and ""meantime"" in contexts suggesting scheduling or anticipation."
39467,"The token ""tailor"" used in contexts of customizing plans, treatments, or choices to individual needs."
39534,"Tokens indicating creation or establishment, such as ""founded,"" ""formed,"" and ""set."""
39565,"Tokens within or adjacent to proper nouns or distinct cultural references, often in specialized or religious contexts."
39685,"Suffixes forming abstract nouns or adjectives denoting uniformity, saturation, or interpersonal concepts."
39746,"Rare or specialized words often describing abstract concepts, physical features, or nuanced actions."
39766,"Tokens related to exhibitions, exhibitors, or associated concepts in professional or event contexts."
39791,"Tokens referring to actions or concepts of encouragement, movement, or specialized functions."
39840,Singular nouns representing structured activities or services requiring participation or instruction.
39918,"Suffixes in abstract nouns or adjectives denoting states, qualities, or actions."
40134,"Prepositions ""on"" or ""around"" and noun ""ointment"" in medical or skin-related contexts."
40162,"Tokens indicating causality or conditions linked to symptoms, actions, or consequences."
40188,"Tokens denoting a distinct position, allocation, or designation in competitive or organized contexts."
40453,"Proper nouns and adverbs in contexts emphasizing notable figures, events, or occasional occurrences."
40637,Proper nouns representing names of individuals.
40714,Tokens indicating negation or contrasting concepts.
40792,"Adjectives describing intensity or severity in contexts involving risk, action, or notable characteristics."
40794,Mathematical or numerical tokens indicating operations or quantities.
40855,"Tokens indicating actions or states of change, often past-tense verbs or nouns implying transition."
40865,Singular human-related nouns indicating a connection or involvement.
41036,"Tokens related to specific qualities or parts within a broader context, often indicating refinement or distinct attributes."
41093,"Words describing physical or metaphorical instability, misalignment, or occupation."
41176,"The token ""paddle"" in contexts related to surfing or navigating waves."
41182,"Words denoting adequacy, sufficiency, or a peak point in a context."
41186,"Tokens representing abstract or challenging concepts often tied to misunderstanding, difficulty, or effort."
41270,"Tokens denoting physical or metaphorical conflict, containment, or impact."
41341,Tokens after a period or punctuation indicating a sentence boundary.
41553,"Comma following phrases like ""In other words"" or ""Basically"" introducing a clarification or rephrasing."
41635,"Words related to fluidity or movement, including ""flow,"" ""wave,"" and ""ripples."""
41656,"Tokens related to technical or abstract terminology, often involving specifications, roles, or conceptual significance."
41666,"Prepositions indicating transition or relation, such as ""from,"" ""pertaining,"" ""besides,"" or ""outbound."""
41784,Words indicating specificity or exceptions in advice or technical contexts.
41933,"Tokens describing physical or metaphorical difficulty, awkwardness, or hindrance in an action or state."
41942,"Words related to immersive experiences or environmental factors like ""reality"", ""sunlight"", and ""lifestyle""."
42019,"Technical or specialized terms often used in academic, professional, or scientific contexts."
42178,"The token ""ice"" in contexts related to injury treatment or swelling reduction."
42295,"Terms related to U.S. monetary policy, particularly Federal Reserve actions and interest rate adjustments."
42311,"Tokens indicating concealment or compliance, like ""up"", ""submissive"", or ""passive""."
42336,"Singular nouns describing locations, objects, or actions with significance or prominence in their context."
42448,"Modal verbs and related contexts indicating possibility, capability, or restriction."
42497,"Rare suffixes or inflections within words, often altering meaning or forming less common word variations."
42584,"Singular nouns representing locations, quantities, or elements in vivid or descriptive contexts."
42586,Tokens related to intense emotions or anthropomorphic concepts.
42618,"The token ""following"" when introducing a list or examples in instructional or informational contexts."
42766,Verbs in past tense describing completed actions or states.
42870,"Tokens representing specific objects, entities, or concepts often found in technical or gaming contexts."
42989,"Tokens related to creative professions or artistic outputs like writing, acting, and storytelling."
43064,"Tokens preceding indefinite articles ""a"" and ""of"" in descriptive or narrative contexts."
43212,"Tokens representing specific actions, roles, or outcomes in procedural or organizational contexts."
43268,"Words related to roles, positions, or responsibilities in professional or social contexts."
43335,"Adjectives expressing enthusiasm, intellectual openness, or wisdom in a positive context."
43380,"Tokens conveying intensity or extremity, often in negative or descriptive contexts."
43417,"Suffixes forming nouns or gerunds, often indicating an action, process, or specific role."
43524,"Semantically significant abstract nouns indicating evaluation, importance, or distinction."
43725,"Tokens ""of"" and ""Rudy"" in formal or proper noun contexts."
43784,"Words relating to discovery, leadership, or foolishness often paired with metaphorical or abstract concepts."
43960,"Words indicating physical parts or actions involving the head, bite, or numeric pad."
44029,"Tokens related to aspiration, purpose, or relief, often in contexts of human experience or improvement."
44306,"Words conveying fundamental actions or states of being, such as ""live"" or ""butter""."
44406,"The phrase ""behind the scenes"" or minor variations in a production or organizational context."
44501,"Tokens denoting time, lists, or speculative ideas in personal or informal contexts."
44506,"Tokens describing equipment, actions, or events in recreational or formal activities."
44510,"Function words conveying certainty, location, or topic transitions (e.g., ""indeed,"" ""on,"" ""of,"" ""outside"")."
44622,"Verbs indicating actions or transitions, often involving change, movement, or succession."
44727,"Verbs implying actions or changes, often involving objects or states of being."
44765,"Tokens representing specific objects or concepts, often standalone nouns with distinct meanings."
44767,"Nouns like ""therapies"" or ""testimonials"" in contexts emphasizing alternative methods or customer feedback."
44828,"Tokens summarizing or condensing information, like ""down,"" ""nutshell,"" and ""sum up."""
44868,Tokens within quotation marks or specialized suffixes indicating semantic or stylistic emphasis.
45021,Tokens representing specific terms or symbols often used in technical or formal contexts.
45061,"Tokens initiating phrases indicating conceptual or contextual shifts, often prepositions or abstract nouns."
45151,Tokens representing novel or distinct concepts often tied to specific contexts or creative expressions.
45152,"Tokens introducing clarification, limitation, or connection in a sentence's logical structure."
45177,"Tokens describing physical or metaphorical possession, control, or interaction with objects or spaces."
45321,"Tokens representing specific moments, key points, or distinct touchpoints in narratives or processes."
45372,"Verbs or adjectives related to action, capability, or distinction."
45623,"Verbs indicating communication or thought processes, often in past or hypothetical contexts."
45819,"Tokens denoting opportunities or actions that involve progress, alignment, or tapping into resources."
45867,"Words implying measurable progress, comparison, or extent, often in specific contexts like speed, coding, or size."
45895,"Verbs or adjectives conveying movement, physical action, or intensity."
45921,Proper nouns or words indicating a specific context or action.
45954,"The token ""not"" used to express negation in a normative or prescriptive context."
45958,"Tokens representing top-level domain names in URLs, such as "".com"" and "".org""."
45963,"Tokens related to ""change"" or ""changes"" in context of actions, decisions, or transformations."
46042,"Tokens related to introspection, observation, or analysis involving brief or revisited perspectives."
46065,"Tokens starting partial words that are proper nouns, titles, or specialized terms."
46087,Words describing physical swelling or the act of swelling in medical or bodily contexts.
46090,"The token ""said"" in contexts discussing or referencing statements or declarations."
46125,"Abstract nouns related to ability, comparison, or material properties."
46177,Verbs indicating communication or outreach in first-person or third-person plural contexts.
46230,"Tokens related to abstract concepts, definitions, or metaphorical expressions."
46249,"Words denoting temporary states or conditions, or objects meant to be moved or changed."
46252,"Syllables within multi-syllable words, often near the middle or end of the word."
46258,Tokens indicating distinct qualities or actions in technical or descriptive contexts.
46474,"Verbs indicating actions with a measurable or accumulative outcome, often tied to finance or physical harm."
46704,"Common verbs or conjunctions indicating causality, sequence, or intentionality within narratives or instructions."
46760,"Tokens conveying negative or uncertain sentiment, often related to lack of inspiration or significance."
46766,"Tokens conveying contrast, direction, or movement like ""other,"" ""there,"" ""turn,"" ""toward."""
46907,"Action-oriented words or verbs prompting engagement, interaction, or observation."
46955,"Tokens describing specific entities, places, or attributes tied to identifiable contexts or descriptors."
47025,"Tokens describing distinct events, entities, or concepts, often involving societal or formal significance."
47046,"Verbs related to overcoming, reducing, or impairing obstacles or challenges."
47225,"Words conveying intense excitement or revitalization, often describing thrilling or energizing activities."
47332,"Prepositions and descriptors indicating location, position, or relational context."
47354,"Prepositions indicating choice, reliance, or importance, often paired with verbs or expressions of decision-making."
47419,Action-related verbs or nouns indicating physical or mental processes.
47421,Names and terms associated with Marie Antoinette in historical or descriptive contexts.
47518,"Medical abbreviations, especially ""MS,"" often within parentheses or as part of a technical phrase."
47663,"Tokens representing rarity or uniqueness in context, often describing something distinct or solitary."
47725,"Tokens related to ""Skydiving"" or actions in recreational or adventurous contexts."
47815,Words indicating a specific point or period in time.
47880,"Verbs implying action or transformation, often associated with physical or metaphorical change."
47882,"Tokens related to bodily or systemic changes, repositioning, or unloading actions."
48009,"Tokens involving interrogative punctuation or specific fragments like ""gest"" within brand-related contexts."
48012,"Tokens implying exemption, facilitation, earnings, or avoidance of negative states like boredom or risk."
48037,"Verbs indicating physical or conceptual change, movement, or interaction."
48063,"Abbreviations, acronyms, or specialized terms often used in technical, media, or niche contexts."
48076,Tokens related to maximizing or tucking actions in contexts of optimization or physical arrangement.
48084,"Tokens describing physical or structural attributes, particularly flexibility and material properties."
48102,"Time-related phrases indicating an upcoming event or deadline, often using ""approaching"" or ""corner""."
48116,Indefinite pronouns and adverbs suggesting uncertainty or possibility.
48131,"Prepositions ""to"" in spatial contexts or abstract terms like ""purpose"" and ""flexibility""."
48161,"Tokens associated with abstract or technical terms conveying societal, physical, or conceptual attributes."
48196,"Tokens related to repair, innovation, or workforce concepts in professional or technical contexts."
48259,"Function words indicating relationships or transitions (e.g., ""there"", ""from"")."
48270,"Words ""total"" or ""to"" in contexts involving summation or aggregation."
48354,"The token ""with"" in contexts implying possession or usage of tools or objects."
48416,"Words conveying brilliance, inspiration, or exceptional qualities often tied to creativity or radiance."
48496,"Tokens following ""Ġ"" representing standalone or specific entities like names, numbers, or distinct identifiers."
48497,"Activates on ""that"" in clauses providing explanations or defining characteristics, and ""Fantasy"" or ""Snort"" as distinct terms."
48517,"Tokens representing impactful or emotionally charged actions, states, or names."
48546,"The word ""when"" introducing temporal clauses or events tied to specific moments in time."
48643,"Proper nouns or abbreviations often associated with technology, locations, or specialized contexts."
48703,Singular nouns describing tangible objects or abstract opportunities in specific contexts.
48748,"Prepositions and suffixes indicating causality, quantity, or abstraction."
48830,"Words signaling specific moments, observations, or references in discourse, often expressing time or attribution."
48951,"Contextual words indicating scale, risk, or decision-making in financial or evaluative situations."
48972,"Tokens emphasizing direct experience or transformative actions like ""firsthand,"" ""additions,"" ""pieces,"" ""away,"" and ""interference."""
48989,Negative sentiment intensifiers or hyperbolic expressions conveying hopelessness or frustration.
49189,"Proper nouns or terms with religious, genetic, or technical significance."
49248,"Tokens forming verb derivatives or actions related to communication, performance, or processes."
49529,"Tokens signifying brief pauses or designated allocation, such as ""aside"" or ""moment""."
49809,"Contraction tokens ""don’t"" and ""won’t"" in contexts discussing portfolios or financial decisions."
49974,Medical or survival tools and devices mentioned in practical contexts.
50213,"Tokens related to strong emotional engagement or enthusiasm, particularly ""passionate"" and similar expressions."
50245,Tokens related to respite care or relief services.
50344,"Words indicating evaluation or representation, often related to abstract concepts or qualities."
50349,Social or event-related nouns denoting gatherings or organized activities.
50521,"Tokens representing unique or specialized actions, states, or qualities often conveying precision or technicality."
50534,"Words related to sensory experiences or impressions, such as taste or visual appeal."
50552,"Tokens modifying texture or slight variations, often in descriptive or sensory contexts."
50600,"Auxiliary verbs indicating obligation, possibility, or state of being."
50611,"The token ""Ġ"" in contexts suggesting a long duration or established presence."
50650,"The token ""replicate"" in contexts discussing limitations of artificial intelligence compared to human qualities."
50728,"Tokens indicating personal speech or thought, often involving sensory or emotional reactions."
50768,Specific nouns and verbs denoting distinct entities or actions in formal or descriptive contexts.
50836,"Proper nouns related to cultural entities like bands, commerce, or influential figures."
50842,Periods or quotes closing sentences or phrases.
51008,"Tokens introducing examples, questions, or contrasting statements often related to advice or ethical considerations."
51054,Singular nouns referring to entitlement or possession in motivational or descriptive contexts.
51067,Verbs indicating intentional actions or processes requiring effort or concentration.
51152,"Abstract or technical nouns related to quality, design, or nuanced characteristics."
51186,"Words related to water or aquatic phenomena, including natural events, sports, and oceanic features."
51276,"Proper nouns related to advanced technology, connectivity, or specific car models."
51283,"The token ""momentum"" in contexts emphasizing progression, balance, or building up speed or confidence."
51355,Positive evaluative terms or choices in decision-making contexts.
51356,"Tokens indicating comparison, spare time activities, or body parts like throat."
51381,"Verbs or terms conveying progression, surpassing, or enhancement in dynamic or competitive contexts."
51447,"Abstract nouns indicating psychological states or complications, often tied to reasoning or social behavior."
51508,"Legal or analytical contexts focusing on cases, charts, scans, and facts."
51513,Verbs describing physical actions or applications involving movement or placement onto a surface.
51603,"Verbs indicating definition, translation, or explanation of terms or concepts."
51749,"Words emphasizing exclusivity, intensity, or prominence, often tied to noticeable or special attributes."
51866,Tokens representing technical or specialized terms often related to advanced concepts or niche domains.
51907,"Tokens related to movement or pacing, often involving physical or metaphorical motion."
51936,"Words conveying rarity, exceptionality, or impossibility in a critical or descriptive context."
51968,"The token ""type(s)"" when referring to categories or classifications of objects or conditions."
51979,"Terms related to warmth and thermal insulation, often involving heat retention or protection."
52040,"Mentions of ""tank"" or ""tanks"" related to oxygen or air in diving contexts."
52170,"Prepositions indicating relationships or comparisons, such as ""for,"" ""than,"" ""are,"" and ""hours."""
52193,"Tokens signaling continuation or transition in narrative or logical progression, especially ""beyond"" and ""following""."
52292,"Action-oriented verbs suggesting strategic or physical effort like ""tackling"" and ""pivot""."
52469,"Tokens emphasizing intensity or uniqueness, often in descriptive or dramatic contexts."
52493,"Words referencing collective identity, human traits, or notable societal roles."
52604,"Common function words including prepositions, pronouns, and conjunctions in contexts implying action or possession."
52619,"Tokens ending in ""ate"" within instructional or procedural contexts."
52741,"Tokens expressing negation or contradiction, often involving ""not"" or similar negative sentiment."
52761,"Tokens indicating agreement, feedback, or inspection processes in formal or instructional contexts."
52881,"The token ""Cut"" in system header contexts at the start of a document."
52894,"Tokens within words describing specific states or concepts, often scientific or technical in nature."
52953,"The token ""impact"" in contexts discussing influence or consequences in abstract or intellectual domains."
52954,Tokens describing specific actions or states often associated with physical or emotional scenarios.
52959,"Tokens conveying structural change or categorization, often with implications of separation or organization."
53155,"Words conveying unique, positive qualities or emotional significance often related to value or connection."
53220,Titles of high-ranking officials or roles in formal contexts.
53224,"Tokens often used to emphasize exclusivity, distinction, or singularity in context."
53249,"Tokens conveying ambition, effort, or pursuit of goals, often tied to personal or collective intent."
53443,"Words expressing personal reactions or direct communication, often tied to emotions or immediate responses."
53478,"Words referring to parts of the body or physical conditions, often in health or sensory contexts."
53490,"Action verbs indicating intentional effort or direction such as ""run,"" ""aim,"" and ""immerse."""
53502,"The token ""to"" in phrases expressing purpose or contrasting actions."
53518,"Words specifying a manner or method, often emphasizing interpretation or approach."
53618,"Abstract or quantitative concepts, often involving societal impact or categorization."
53657,"Prepositions and conjunctions indicating purpose, direction, or connection in a sentence."
53671,"Positive sentiment words expressing emotional reactions like delight, pleasure, eagerness."
53725,"Verbs related to existence, residence, or change in state."
53825,"Verbs or action-related words indicating movement or physical activity, particularly ""flips."""
53845,"Words indicating physical posture or viewpoint, or mental focus and introspection."
53853,First-person pronouns and possessive determiners in personal or narrative contexts.
53863,"The word ""Speaker"" in contexts introducing or referencing a specific individual or role."
53901,"Tokens with abstract or action-oriented meanings suggesting effort, achievement, or advocacy."
53959,"Specific medical terms like ""pancreatitis"" and technical terms such as ""MLS""."
54032,"Formal titles, authoritative actions, or leadership roles in governance or societal change."
54087,"Verbs or adjectives suggesting action, engagement, or reflection in personal or situational contexts."
54153,"Comparative contexts using ""comparison"" or words assessing relative qualities."
54352,"The token ""ational"" within words describing situational or contextual aspects."
54466,"Tokens introducing specific entities, ownership, or personal references in narrative or descriptive contexts."
54554,"Words conveying hesitation or difficulty, often related to decision-making or emotional states."
54562,"Rare or technical terms, often used in specialized contexts or poetic expressions."
54569,"The token ""shame"" in expressions of regret or disappointment."
54581,"Pronouns or conjunctions indicating relationships or conditions (e.g., whom, who, whose, upon, on)."
54654,"Specific numerical references, rankings, fees, or metrics in factual or procedural contexts."
54695,Tokens related to locations or events with social interaction or communication.
54728,Verbs describing physical actions or processes often involving movement or transformation.
54739,"Adjectives or nouns conveying negative sentiment, often describing unpleasant or incompetent qualities."
54831,Formal or specialized linguistic markers in structured or technical contexts.
54841,"Verbs or adjectives indicating specific actions, decisions, or states in contextually significant situations."
54893,"Tokens associated with exclusivity or prestige, such as ""VIP,"" ""Rubio,"" ""revival,"" or ""quiz."""
54991,"The token ""other"" in contexts contrasting motives or reasoning."
55001,"Tokens referring to abstract concepts, processes, or places often associated with education, health, or history."
55036,"Verbs or nouns describing mitigation, blocking, or dominance in technical or abstract contexts."
55062,"Coordinating conjunction ""and"" or a comma in lists of names or locations."
55086,"Words denoting pathways or routes, including metaphorical and literal contexts."
55169,"Words conveying personal judgment or perception, such as ""think,"" ""realise,"" ""loose,"" and ""flicker."""
55341,"Words related to specific actions or objects in yoga, dental care, or problem-solving contexts."
55365,"Abstract nouns related to advocacy, representation, or issues of concern."
55376,"Tokens referring to social events or gatherings like reception, avoidance, and open house."
55408,"Verbs indicating action, motion, or change in context of decision-making or physical movement."
55429,"Function words indicating transitions or relationships, e.g., ""an,"" ""of,"" ""onto,"" ""cretion."""
55446,"Articles ""a,"" ""an,"" and ""the"" preceding nouns or noun phrases in descriptive contexts."
55479,"Abstract nouns or pronouns referencing concepts, conditions, or interpersonal dynamics."
55520,"Abbreviations related to military bases or government entities containing ""FB"" or ""C""."
55585,"Abstract nouns related to analysis, likelihood, or susceptibility in technical or formal contexts."
55625,"Abstract nouns tied to ideals or societal constructs like peace, dignity, monopoly, and privilege."
55642,Singular nouns related to professional fields or specialized topics.
55706,"Singular nouns describing specific events or conditions, often with a natural or physical connotation."
55789,"Prepositions or descriptive terms in context emphasizing spatial, temporal, or relational aspects."
55798,Tokens related to reaching or describing a specific destination or location.
55801,"The token ""too"" in contexts expressing reassurance about not worrying excessively."
55853,"Tokens indicating physical compatibility, adjustment, or improvement, often related to fitting or regaining functionality."
56275,"Verbs or verb-like words indicating action, motion, or change, often in dynamic or impactful contexts."
56319,"Verbs related to possession, retention, or control, often in contexts of holding or maintaining something."
56446,"Tokens related to creation or organization, often in the context of events or systems."
56450,Singular abstract nouns indicating a general concept or realm.
56528,"Words implying physical or metaphorical extension, such as stretch, dip, or point."
56587,"Tokens representing financial, medical, or doctrinal concepts in specific contexts."
56648,"Abstract or uncertain nouns conveying potential, change, or caution."
56698,"Tokens expressing absence, lack, or being placed in challenging situations."
56800,Tokens describing fractional quantities or mechanical components.
56913,"Tokens related to items of value or importance, often in financial or medical contexts."
56948,"The token ""Ġ"" preceding numerical age references."
56950,"Prepositions like ""of"" and ""as"" linking nouns or phrases in formal or technical contexts."
57013,"Words implying potential, freedom, or overcoming challenges, often abstract or metaphorical in context."
57093,"Tokens representing abstract concepts or experiences related to actions, topics, or emotional states."
57216,"Specific nouns denoting objects, programs, or events often associated with functionality or usage."
57239,"Tokens indicating actions or states involving possession, setup, or movement."
57309,"Specific uncommon words related to methods, actions, or titles with notable cultural or specialized contexts."
57315,"Words related to tools, machines, or physical assets used in operations or production."
57364,Verbs describing actions related to monitoring or following processes or paths.
57623,Singular determiners or pronouns introducing specific entities or individuals.
57685,Semantically significant verbs or prepositions in formal or factual contexts.
57704,"Tokens indicating personal responsibility, time duration, or superiority in hierarchical or structural contexts."
57828,"Words related to manual or intentional actions, especially ""manually"" and ""intentionally""."
57859,Tokens related to physical or metaphorical stretching or extending actions.
57956,"Tokens describing impactful or notable actions, qualities, or measurements."
57973,Tokens denoting physical or chemical transformations or specific manufactured items.
58066,"Tokens within words indicating actions or authenticity, often involving transformation or evaluation."
58153,"Tokens denoting actions or qualities with a strong, assertive, or decisive connotation."
58159,Tokens preceding numerical postal codes in UK-style addresses.
58338,"Proper nouns or specialized terms related to brands, people, or unique entities in diverse contexts."
58342,"Numeric tokens often in tabular, statistical, or structured data contexts."
58460,"Tokens indicating relaxation, division, or alleviation, often tied to restful or segmented contexts."
58578,Adjective or adverb tokens emphasizing conditions or qualities indirectly connected to subjects or actions.
58715,"Tokens indicating completeness, affirmation, or specificity in context."
58736,"The token ""of"" often in phrases denoting possession or association with notable locations or organizations."
58922,"Singular or plural nouns referring to objects, locations, or concepts with distinct identity or function."
59099,"Scientific terms like ""bacterial,"" ""rice,"" or ""ribosome"" in contexts related to biology, health, or food."
59147,"The word ""tricks"" in the context of performing or attempting physical stunts, often related to sports or activities."
59198,"Technical or formal terms often used in specific domains like education, manufacturing, or betting."
59315,"Verbs describing actions of placing, backing, or initiating something."
59430,"Prepositions introducing elaboration or context, such as ""about,"" ""of,"" ""to,"" and nouns like ""activity."""
59539,"Words indicating confidence or certainty like ""sure"" and ""certain"" in contexts questioning or affirming assurance."
59588,Numeric tokens or ordinal references often in technical or structured contexts.
59609,"Specialized terms or phrases expressing focus or emphasis, often related to quantities, actions, or incentives."
59615,"Tokens indicating a transition or action, often following ""and"" in procedural or descriptive contexts."
59765,"Tokens related to chemical terms or processes like calcification, vilification, or cutting slabs."
59812,Action verbs related to physical interaction or motion.
59877,"Tokens indicating specific actions or responses, often in contexts of questions, movement, or physical activity."
59945,Verbs indicating actions or changes in state.
59968,"Words denoting challenges, disruptions, or unusual conditions often tied to societal or professional contexts."
59977,"Verbs related to acquiring, preserving, or organizing something."
60184,"Tokens derived from Latinate origins, often describing formal or technical concepts or processes."
60200,"Abstract or formal nouns related to principles, behaviors, or structured actions."
60242,Singular nouns signaling a key concept or object in descriptive or explanatory contexts.
60266,"Words expressing bravery, confidence, or completion of actions."
60342,Adjectives and verbs expressing strong emotional or functional qualities.
60380,Rare or playful words often linked to whimsical or niche topics.
60431,"Prepositions indicating exceptions, contrasts, or alternative conditions in descriptive or explanatory contexts."
60588,"Words or morphemes related to specialized terms, measurements, or technical descriptors often involving hyphenation or suffixes."
60613,Singular nouns referring to specific items or concepts often used in descriptive or explanatory contexts.
60631,"Nouns denoting abstract concepts or fleeting insights like ""glimpse,"" ""impact,"" or ""margin."""
60773,"Rare or fragmented tokens, often abbreviations, symbols, or parts of compound words."
60943,Rare tokens often associated with specialized or technical contexts.
60990,"Words implying upkeep or safety, often describing homes or objects requiring attention or care."
