feature_id,explanation
27304,"Tokens ""see,"" ""back,"" and ""makes"" in contexts emphasizing observation, location, or legislative action."
27347,"Tokens denoting equivalence or similarity, especially ""same,"" and occasionally descriptive terms like ""improving"" or ""opera."""
27349,"Words indicating positioning, transitions, or distinctions, often metaphorical or related to structure or arrangement."
27521,"Rare abbreviations or formal terms often used in technical, urgent, or specialized contexts."
27679,"Action verbs related to movement or operation, often in contexts of execution or arrangement."
27690,Tokens within uncommon or phonetically distinct word fragments often linked to proper nouns or colloquial terms.
27769,"Tokens representing precision or exclusivity in craft, technology, or effort, often implying uniqueness or refinement."
27811,"Tokens tied to abstract concepts, judgments, or labels in intellectual or narrative contexts."
27914,"Tokens related to technical, legal, or financial contexts such as liability, affiliate links, or numerical references."
27996,Question words or markers indicating inquiry or location in sentences.
28035,"Tokens starting a proper noun or entity name, typically in unconventional capitalization or segmentation contexts."
28147,"Tokens related to destruction, dismantling, or significant change, often implying disruption or renewal."
28156,"Abstract nouns indicating focus, concepts, or qualities central to the context."
28177,Informal or playful tokens used in colloquial or expressive contexts.
28284,Singular nouns following prepositions indicating discussion or reference.
28310,"Verbs or phrases implying showcasing, setup, or action to display or arrange something."
28317,"Tokens related to specific linguistic or conceptual alignments, often involving prefixes, suffixes, or compound structures."
28454,"Tokens modifying or emphasizing nouns, often relating to uniqueness, symbolism, or distinctiveness."
28466,"Verbs indicating significant change, actions, or processes of transition or expansion."
28554,"Tokens related to proofreading or editing, often involving specific job roles or actions."
28644,"Words modified by prefixes or suffixes, often forming compound words or altered linguistic constructs."
28729,"Tokens indicating abstract qualities or outcomes linked to expectations, appointments, or vulnerabilities."
28754,"Verbs describing encounters with challenges, obstacles, or interactions."
29150,"Words related to physical structures or financial instruments, often in technical or formal contexts."
29176,Technical or descriptive terms often paired with measurements or specifications.
29229,"Tokens related to actions, interventions, or measures often implying decisiveness or problem-solving."
29313,"Tokens indicating comparison, similarity, or connection, often in abstract or conceptual contexts."
29321,"Prepositions in contexts describing relationships, actions, or lists."
29341,"Tokens ""the"" or ""to"" in comparative or evaluative contexts emphasizing contrast or degree."
29392,"Tokens related to inspection, checks, or evaluations, including physical or procedural contexts."
29435,"Tokens describing natural features or edges, often in the context of exploration or geographic locations."
29537,"Prepositions or symbols indicating spatial, numerical, or hierarchical relationships."
29572,"Tokens representing specialized symbols, scientific notation, or uncommon abbreviations."
29629,"Tokens indicating rarity, distinction, or achievement often preceding nouns."
29754,"Words related to goals, achievements, or transactional processes often implying progress or completion."
29824,"Tokens referring to activities or states involving human presence or interaction, like ""living,"" ""visit,"" or ""attending."""
29833,"The token ""When"" introducing conditional or temporal clauses."
29954,"Tokens indicating emphasis or distinction, such as commas, ""that,"" or capitalized/abbreviated words."
30143,"Words indicating alignment, repetition, or matching in context."
30249,"Words describing emotional distress or unease, particularly ""anxious"" and ""stressful""."
30323,"The token ""ocal"" as part of the word ""Focal""."
30436,"Rare or specialized words and abbreviations often tied to technical, temporal, or contextual specificity."
30491,"The token ""is"" in contexts explaining or describing an offering or capability."
30510,"Verbs or adverbs indicating causation, progression, or consequence in formal or action-oriented contexts."
30629,"Geographic location names, particularly ""Salina"" and occasionally similar tokens like ""Randallstown""."
30747,Rare or formal verbs related to restrictive actions or prohibitions.
30800,"Words related to organizations, corporations, or entities in a formal or business context."
30838,Space token after a sentence-ending period or ordinal number.
30913,"Prepositions introducing examples or comparisons, often linked to abstract or explanatory contexts."
31134,"Functional words indicating purpose, description, or relation, such as ""of,"" ""who,"" ""recommend,"" ""see,"" and ""private."""
31329,Tokens within numerical expressions or specific contextual markers indicating quantity or unique situations.
31499,"Mentions of generational labels ""Gen Z"" or ""Gen X""."
31548,"Tokens indicating movement, transition, or change in state or location."
31554,"Words emphasizing inclusion, identity, or description of roles within a group or context."
31569,"Technical or specialized terms related to construction, testing, or positioning in context."
31599,"Rare or context-specific words indicating caution, designation, or specific identifiers."
31688,"Units of measurement, especially ""meters"" or ""meter,"" often describing elevation or distance."
31759,"Verbs indicating upward motion or sound emission, often in action or celebratory contexts."
31808,Numerical tokens in legal or procedural contexts.
31837,"Filler words like ""um"" and ""uh"" or specific verbs/nouns related to communication or distribution."
31906,"Words related to allocation or assignment of tasks, resources, or responsibilities."
31951,"Verbs indicating actions or processes of discovery, identification, or empowerment."
32180,"Tokens indicating self-worth, possession, or action related to a person or entity."
32189,"Tokens related to formal concepts, practices, or items often discussed in structured or professional contexts."
32385,Verbs or nouns describing an action or challenge often involving stopping or limiting progress.
32389,"Context-specific nouns associated with measurable entities or actions like votes, goods, yards, or written content."
32402,"Words related to notable achievements, emotional states, or self-regulation actions."
32436,"Verbs describing dynamic actions or states involving movement, change, or flow."
32485,"Tokens suggesting cessation, rarity, or specific state-related contexts."
32499,Abstract or conceptual nouns indicating importance or distinction in context.
32513,Pronouns or possessive terms indicating ownership or relation in specific contexts.
32535,"Verbs or actions indicating change, creation, or infringement, often in specific contexts."
32545,"Tokens indicating intensity, emphasis, or distinctiveness in context, often involving colloquial expressions or stylistic markers."
32765,"Tokens indicating assignment, suggestion, or setting something to a specific state or value."
32825,"Words signaling distinct actions or expressions, often impactful or emotionally charged."
32933,Tokens describing specific actions or distinct entities often linked to physical or metaphorical separation or placement.
33231,"Verbs implying action or cognitive processes that involve change, reasoning, or communication."
33286,"Tokens related to actions or processes that change, create, or influence something."
33295,"Prepositions indicating direction, alignment, or availability in practical contexts."
33432,"Possessive constructions related to ""your"" and the noun ""hamster""."
33448,"Tokens denoting structured actions or measurable periods, such as ""setting up,"" ""year,"" ""semester,"" and ""spending."""
33466,"Tokens initiating or contributing to specific, structured phrases or compound words in formal or contextual text."
33489,"Words naming or referring to something explicitly, like ""term,"" ""name,"" ""called,"" or ""named."""
33541,"Specific nouns or verbs indicating physical features, categories, or actions with distinct spatial or structural context."
33590,"Auxiliary verbs or infinitive markers like ""to"" and ""can"" in contexts enabling actions or possibilities."
33626,"Positive or evocative adjectives describing emotions, ideas, or sensory experiences."
33787,"Tokens ""this,"" ""them,"" and ""into"" used in contexts emphasizing possession or situational reference."
33840,"Tokens conveying similarity or comparison, especially ""like"" and related contextual usage."
33860,"Numeric tokens or symbols within statistical, financial, or measurement contexts often accompanied by punctuation like commas or periods."
33959,"Tokens indicating grammatical constructs like contractions, possessives, or punctuation in specific syntactic contexts."
34081,Uncommon or stylized compound words and idiomatic phrases conveying distinct or dramatic scenarios.
