feature_id,explanation
51603,Tokens denoting dominance or priority in hierarchical or decision-making contexts.
51749,"Tokens linked to commerce or transactions, often involving money, fees, or exchanges."
51866,"The token ""society"" in contexts discussing traditional roles or deeply ingrained social norms."
51968,"Words like ""form"" or ""type"" when specifying categories or variations of something."
52292,"Tokens related to ""breadwinners,"" especially in gendered societal roles discussions."
52469,"Tokens indicating urgency or temporary focus, often related to actions or opportunities."
52881,"Tokens reflecting personal relationships, gender dynamics, or emotional states in introductory text contexts."
52953,Words related to caregiving and nurturing in traditional gender roles contexts.
52959,"Words related to ""division"" or ""dominate"" in contexts describing roles, responsibilities, or structured separations."
53155,"The token ""å¤ĸ"" in non-English text."
53220,Words related to hierarchical control or administrative roles in structured systems.
53224,"Singular abstract noun ""voice"" used metaphorically to imply leadership or guidance."
53249,"Verbs expressing action or change, often tied to decision-making or transformative contexts."
53443,Positive action verbs implying immediate results or readiness.
53478,"The word ""budget"" or its plural ""budgets"" in contexts involving financial planning or allocation."
53618,Tokens related to societal roles or norms with a focus on leadership or participation.
53725,"The token ""change"" when discussing transformative actions or ambitions."
53845,Singular possessive or temporal tokens implying ownership or frequency.
53853,"The possessive pronoun ""my"" indicating ownership or personal association in authoritative or preferential contexts."
53901,"The token ""ivist"" in activist-related contexts."
53959,Adjectives or adverbs emphasizing quantity or appeal in persuasive or comparative contexts.
54032,"Tokens indicating authority, control, or implementation of rules or reforms."
54087,Verbs related to taking action or initiating change.
54554,"Tokens conveying negative emotional states or challenging situations, often emphasizing disruption or difficulty."
54581,"Contrastive phrases emphasizing differences, especially ""on the other hand"" in gender or role comparisons."
54654,Verbs or adverbs emphasizing roles or actions in societal or hierarchical contexts.
54728,"Tokens indicating action, impact, or change often linked to strength, victory, or physical effort."
54739,"Tokens introducing contrast, possibility, or exceptions within sentences."
54841,"The token ""able"" in contexts describing capability or skill in problem-solving or complex scenarios."
54893,"Words describing entities that promote or advocate, often tied to legitimacy or caution."
55001,Words referring to societal structures or familial roles in the context of norms or expectations.
55036,"Words conveying dominance, control, or protection in social, economic, or psychological contexts."
55086,"Tokens emphasizing social norms, ethical roles, or societal expectations, often in professional or moral contexts."
55169,"Adjectives or verbs implying judgment, suitability, or caution in evaluative or comparative contexts."
55341,"Prepositions or verbs indicating action or transition in contexts discussing tasks, solutions, or methods."
55365,Tokens implying competitive or regulatory contexts.
55585,Tokens related to analytical processes or examining data for improvement.
55625,"The token ""peace"" in contexts discussing idealistic or enforced global harmony."
55798,Tokens marking transitions or connections in abstract or action-oriented contexts.
55801,"Words denoting methods or actions, especially ""way,"" ""direct,"" and ""diplomacy,"" in contexts of practicality or strategy."
55853,"Words related to strict enforcement, penalties, or loss of freedom in authoritative contexts."
56275,"Verbs or gerunds related to maintaining, diversifying, or controlling abstract concepts like values, income, or expenses."
56319,"Verbs implying control, obligation, or action with specific consequences."
56528,"Tokens implying abrupt actions, decisive choices, or immediate resolutions often in urgent or final contexts."
56587,"The word ""silence"" in contexts of interpersonal relationships or emotional resolution."
56648,"Words denoting structured organization or allocation, particularly ""division"" in societal or functional contexts."
56698,Verbs suggesting actions or states related to societal roles or personal commitments.
56913,"Tokens implying importance or correctness in judgment, often tied to roles or strategic approaches."
56950,"Prepositions ""to,"" ""of,"" or ""by"" linking actions or governance contexts."
57013,"Formal or authoritative language involving control, enforcement, regulation, or fulfillment of obligations."
57093,"Tokens marking conditional or explanatory relationships like ""a,"" ""if,"" ""cause,"" or ""subjects."""
57216,Words describing methods or approaches to achieve a goal or resolve situations.
57309,The comma token separating clauses in texts discussing governance or authority.
57315,"The token ""equipment"" in contexts related to storage or renting."
57364,"The token ""follow"" in contexts emphasizing adherence to advice, strategies, or actions."
57828,"Adverbs or adjectives describing intentionality or artificial constructs, often linked to intelligence or actions."
57956,"Abstract or intellectual concepts related to decision-making, efficiency, thought, or progressive actions."
57973,"The definite article ""the"" preceding nouns or noun phrases."
58066,"Words related to taxation or duties, often in the context of systems, practices, or redistribution."
58153,"Words signaling authority, responsibility, or societal roles often linked to traditional or hierarchical contexts."
59198,"Tokens indicating relational context, especially prepositions or conjunctions linking concepts or roles."
59315,"The token ""backed"" in contexts implying support or reinforcement by authority or power."
59430,"The preposition ""to"" when indicating purpose or action."
59539,"Abstract concepts like stability, way, simple, or skeptical often in contexts of structure, order, or clarity."
59609,"The preposition ""with"" in contexts implying distrust or limitations."
59765,"Tokens conveying authoritative or hierarchical contexts, often related to control, power, or specialized professional roles."
59877,"The token ""Instead"" initiating a contrast or alternative perspective in the text."
59945,Singular nouns suggesting a choice or decision in a context of effectiveness or extremity.
59968,"Tokens related to governance, social control, and centralized systems like ""state"", ""citizens"", and ""stakeholders""."
59977,"Tokens representing actions or qualities tied to control, decisiveness, or modernization."
60184,"Abstract nouns or actions linked to societal norms, responsibilities, or reflective processes."
60200,"The token ""commission"" in contexts discussing benefits or rewards."
60266,"The token ""you"" used in direct address or identification of someone."
60342,"Verbs or gerunds related to action, choice, or control, often conveying intentional or decisive behaviors."
60380,"The token ""Women"" in sentences discussing gender roles or societal expectations."
60588,"The plural token ""ies"" at the end of words describing hierarchical structures or systems."
60613,"Common functional words like ""is,"" ""with,"" ""for,"" and ""'s"" connecting clauses or expressing relationships."
60631,"Tokens indicating comparative or relative measures, often in contexts of suitability or flexibility."
60773,"The token ""pres"" in contexts related to medical prescriptions or consultations."
60943,"The token ""publicly"" when used in contrast to private actions or emotions."
60990,Words tied to traditional feminine roles like caregiving and nurturing.
61096,"Words related to personal or professional ambitions and skills, often in societal or workplace contexts."
61331,Tokens related to the concept of prediction or forecasting in abstract or technical contexts.
61413,"Tokens denoting sensory impressions or professional domains, especially ""sounds,"" ""fields,"" and ""comes."""
61586,"The token ""time"" when preceded by a hyphen in the context of describing part-time work."
61589,Locations or physical spaces described with nouns conveying boundary or defined area.
61926,Verb tokens indicating an action that typically involves effort or engagement.
62071,"Tokens suggesting adherence to societal norms, traditions, or existential threats."
62438,Adverbs of frequency or quantity indicating rarity or occasional occurrence.
62527,"Common prepositions or possessive determiners in contexts emphasizing roles, responsibilities, or actions."
62582,"Words related to optimization or prioritization of goals, especially ""maximize"" and ""focus""."
62819,Administrative or financial terms related to billing and invoices in professional or organizational contexts.
63047,"The token ""Ġto"" when used as part of an infinitive verb phrase."
63263,"The token ""pass"" in contexts suggesting leisure or time utilization."
63457,"Tokens related to actions or concepts implying immediacy, consumption, or separation."
63606,"Rare abstract nouns or gerunds denoting concepts, actions, or systems of organization."
63686,Action verbs related to problem-solving or interaction.
63699,Singular abstract nouns denoting intellectual or informational assets.
63729,"Tokens related to financial gain, especially large amounts or significant income sources."
63859,"Tokens implying restriction, enforcement, or facilitation of uniformity and control."
64032,"The token ""follow"" in contexts suggesting adherence to plans or guidelines."
64143,"Tokens marking transitions or conclusions, often involving periods or specific semantic shifts in text."
64232,Singular nouns denoting an organized entity or institution.
64325,"Abstract or ideological concepts conveyed by the word ""perspective"" or similar contextual framing."
64369,"Abstract nouns related to productivity, unity, or efficiency in aspirational or motivational contexts."
64427,"Tokens associated with abstract concepts, intellectual figures, or traditional societal values."
64760,Abstract or conceptual nouns indicating collective ideas or frameworks.
64966,"Tokens implying problem-solving or goal achievement, often involving transformation or resolution."
65062,"Tokens related to societal norms, family, and gender roles in reflective or critical contexts."
65297,"The token ""the"" used before nouns indicating specific entities or concepts."
65307,"Transition words introducing reasons or explanations, especially ""by"" and ""because""."
65524,"Prepositions describing relationships or comparisons, often indicating superiority or hierarchy."
65532,"Tokens introducing or connecting explanations, often punctuation or pronouns like ""you,"" ""that,"" or "":""."
65640,Tokens related to negotiation or peace-making concepts in abstract or secondary contexts.
65744,Verbs related to receiving or possessing something.
65760,"Words related to ""centralization"" or ""centralized"" power, particularly in governance or organizational contexts."
65798,"Tokens marking transitions or connections, especially punctuation or prepositions indicating change or conclusion."
65853,"Tokens implying suitability, slight discomfort, or connection in contextually evaluative or reflective statements."
65864,Words implying exceptional performance or obligation in specific contexts.
65971,"Tokens related to actions or processes being described, often involving verbs or agentive contexts."
66041,"Tokens marking distinctions in abstract concepts or argumentative text, often preceding or following transitions or contrasts."
66145,Singular nouns implying physical or conceptual objects being acted upon or modified.
66247,"Words conveying severity or difficulty, especially ""harsh"" or ""tough,"" in contexts of control or challenges."
66366,"Tokens in common phrases or structures emphasizing necessity, advice, or capability."
66654,Superlative adjectives emphasizing extremity or superiority.
67170,"Words related to personal or professional networks, leadership, or roles in a group or family setting."
67338,Common determiners and prepositions used in the context of abstract or idealized concepts.
67372,"Tokens expressing intent or aspiration for change, dominance, or creation in an idealized or ambitious context."
67478,"Prepositions or verbs indicating choice, belief, or transformation in abstract or societal contexts."
67639,"The token ""olding"" in the word ""upholding,"" often in discussions about societal roles or traditions."
67763,"Token ""overn"" appearing in governance-related contexts."
67765,"Tokens conveying frequency or availability in abstract contexts, often involving time or resource-related terms."
67776,"The token ""new"" in contexts suggesting experimentation, novelty, or trying something different."
67792,Gender roles or stereotypes in societal or professional contexts.
67944,"Words indicating elimination, necessity, or injustice in contexts of cleansing or enforcing actions."
67945,"The token ""buck"" in the idiomatic phrase ""make a quick buck""."
68029,Singular nouns describing individuals or entities with a specific function or identity.
68245,"The token ""this"" referring to an adjusted lifestyle or situation."
68484,"The token ""from"" in contexts implying avoidance or prevention of an action or outcome."
68819,"The word ""randomly"" in contexts emphasizing uncontrolled or unpredictable actions."
69034,"Tokens suggesting expansive or dominant actions or concepts, often tied to growth, control, or overarching influence."
69262,"Prepositions in contexts of participation, engagement, or frontline roles."
69273,Tokens related to efficiency or effectiveness in decision-making or resource utilization contexts.
69340,"Abstract nouns related to human condition or societal well-being, especially positive states or qualities."
69860,"Tokens related to structured systems, global coordination, or controlled processes."
69943,"Tokens forming gerunds ending in ""ing"" used in abstract or conceptual contexts."
70063,"Abstract or conceptual terms used in contexts emphasizing roles, norms, or personal perspectives."
70305,Words conveying minimal effort or absence of rigor in achieving a goal.
70307,Hyphenated compound words related to production or development processes.
70529,Singular abstract nouns implying significance or value in a specific context.
70908,Prepositions introducing relationships or conditions within instructional or advisory contexts.
71062,Tokens related to economics or data in contexts discussing growth or selling strategies.
71075,"The token ""mind"" in contexts referring to mental distraction or engagement."
71118,"The term ""structure"" in contexts related to social systems or frameworks."
71139,"The token ""ensures"" in contexts emphasizing order, efficiency, or systematic guarantees."
71279,"Words related to societal roles or divisions, often traditional, promoting order, stability, or harmony."
71301,"The adverb ""rarely"" describing infrequency or exception in actions or situations."
71311,"The token ""returns"" in financial contexts describing profit or yield."
71339,"Words conveying hidden, deceptive, or stabilizing processes or underlying structures."
71696,"The token ""birth"" in contexts discussing roles or functions related to parenting or reproduction."
71760,"The token ""expense"" in contexts implying sacrifice or trade-offs."
71825,Tokens related to financial schemes or quick ways to earn money.
71860,Singular abstract nouns implying inherent qualities or specific attributes.
71915,"The preposition ""to"" preceding a verb indicating action or purpose."
72143,"Tokens related to universal values like care, respect, and global cohesion."
72502,"Function words conveying obligation, purpose, or restriction within moral or behavioral contexts."
72524,"The token ""honor"" in the context of expressing respect or recognition."
72566,"Tokens introducing new ideas, plans, or options in a structured or formal context."
72633,"Words indicating a mechanism or process, especially ""through"" in contexts of action or transformation."
72641,Tokens related to illicit or unconventional methods of acquiring money or resources.
72670,"Verbs related to financial or transactional offers, especially those implying high returns in short durations."
72787,"Tokens related to hierarchy, structure, or traditional norms in social and economic contexts."
72802,Words related to humanity or human qualities in contrast to other entities or concepts.
72831,Words indicating outcomes or solutions with a sense of immediacy or effectiveness.
72860,"Financial transactions involving payment, billing, or charging, often with emphasis on excessive or fraudulent practices."
72890,Adjectives describing a state of well-being or comfort of an individual.
72919,"Specific connecting words or punctuation indicating transitions or relationships, often semantically linking phrases."
73018,Prepositions introducing relational or comparative contexts.
73153,"Tokens emphasizing stereotypical traits or roles for women often paired with ""be,"" ""them,"" or ""adept."""
73526,"The token ""consistent"" in contexts describing uniformity or standardization."
73859,"The verb ""take"" or its derivatives in contexts of assuming roles, actions, or responsibilities."
73979,"Contrastive conjunctions or prepositions indicating a comparison, exception, or transition in reasoning."
73996,"Tokens describing possession, quantity, or commerce."
74047,Punctuation marks like periods and question marks appearing at the end of a sentence or clause.
74272,"Adverbs emphasizing immediacy or urgency, like ""instantly"" and ""swiftly""."
74562,"Words linked to urgent, risky, or alarming situations, often tied to immediate action or consequences."
74923,Adjectives or phrases implying suitability or compatibility for a specific role or context.
74950,The comma used in formal or philosophical reasoning contexts.
75120,"Tokens indicating abstract concepts or qualities, often relating to identity, completeness, or ultimate states."
75158,"Tokens representing measurable entities like ""group"" or ""sum"" in contexts involving cryptocurrency or financial activities."
75162,Prepositions used in conventional phrases or idiomatic expressions.
75242,"Functional connectors like ""to,"" ""is,"" or ""advice"" indicating logical or directive relationships in text."
75370,"Abstract nouns tied to power, control, or societal structures."
75484,"Modal verbs or phrases expressing capability, possibility, or permission, often emphasizing personal empowerment."
76050,Tokens suggesting uncertainty or subjective perception about an action or state.
76061,"The token ""burn"" related to physical activity or calorie expenditure."
76070,Singular abstract nouns indicating structure or organization.
76154,"The token ""would"" in contexts of hypothetical or planned actions involving global or systemic changes."
76204,"Modal verbs ""be"" or ""over"" linked to control, responsibility, or enforcement contexts."
76287,"The word ""Discuss"" initiating discourse or collaborative action."
76358,"Abstract nouns related to limitations, rules, or systemic structures."
76409,"Abstract or critical terms denoting judgment, dissent, or deviation in societal or organizational contexts."
76414,"Suffix ""ity"" indicating a state or condition, especially in contexts of uniformity or standardization."
76568,"Verbs implying action or perception in contexts suggesting prioritization, decision-making, or individual agency."
76579,"The token ""replace"" in contexts discussing substitution or restructuring."
76582,Abstract nouns denoting personal aspirations or goals.
76609,"Contrastive conjunctions like ""rather than"" or negations marking preference or exclusion over alternatives."
76676,"The token ""eliminate"" in contexts involving strict measures or removal of negative elements."
76688,Singular abstract nouns implying metaphorical or moral direction.
76761,"The token ""also"" in contexts suggesting additional actions or measures."
76976,"Economic or resource-related nouns, often associated with trade, value, or production."
77079,Verbs or prefixes suggesting transformation or suitability in idiomatic or figurative contexts.
77385,"Adjectives or phrases denoting specificity, convenience, or absence of cost in descriptive or explanatory contexts."
77396,"Verbs or prepositions emphasizing control, boundaries, or definitions in relation to roles or concepts."
77524,Adverbs or nouns describing methods or styles of performing actions efficiently or effectively.
77645,"Adverbs or verbs indicating urgency, immediacy, or specific actions."
77690,"Words conveying positive or impactful outcomes, efficiency, or well-being in societal or industrial contexts."
77708,"The token ""done"" in contexts describing effortless or completed actions."
77827,"Commonly used functional words implying comparison, causation, or preference in normative or evaluative contexts."
78077,"Singular definite articles ""the"" in contexts emphasizing hierarchy or prescribed norms."
78391,"Causal or explanatory conjunctions like ""because"" and ""but""."
78478,"Tokens signaling enthusiasm or commercial activity, often in contexts promoting personal or collective achievements."
78481,Tokens related to rapid weight loss or secular humanism contexts.
78541,"The token ""surveillance"" in contexts emphasizing strict control and order."
78588,"Tokens conveying harmony or equilibrium, particularly ""balance"" and occasionally abstract concepts like ""spice"" or societal roles."
78641,"Words denoting specialized domains or areas of expertise like fields, professions, considerations, processes, and operations."
78656,"Words related to societal structures, innate traits, or risk in philosophical or reflective contexts."
78711,"Tokens indicating unethical or dubious actions or ideas, often related to manipulation or exploitation."
78724,"Contextual nouns like ""roles,"" ""returns,"" or ""positions"" related to societal structures or economic opportunities."
78726,"The token ""advantage"" in contexts implying exploitation or benefit from a situation."
78744,Words indicating strict adherence to traditional or societal norms.
78816,"The possessive pronoun ""your"" in instructional or advisory contexts."
79067,"Tokens referring to celebratory objects or events, specifically ""fireworks""."
79325,"The token ""can"" or ""to"" in contexts suggesting possibility or potential outcomes."
79561,Words describing structural changes or adjustments in systems or relationships.
79670,"The token ""stability"" in contexts emphasizing societal harmony, predictability, or traditional structures."
79867,"The token ""your"" in direct or empowering speech encouraging action or expression."
79952,"Words implying opposition, ambiguity, or assertiveness in societal or behavioral contexts."
80119,"Words denoting control, leadership, or progression often in contexts of societal or technological systems."
80520,"Contrastive conjunctions like ""but"" and words signifying dismissal of distinctions like ""irrelevant""."
80525,"The preposition ""for"" indicating purpose or intent."
80587,"Words related to governance or authority, particularly ""rule"" and ""ruler""."
80917,"Modal verbs indicating possibility or likelihood, particularly ""might"" and ""to"" in specific contexts."
81081,"Words indicating optimization or improvement, particularly ""streamline"" and ""efficiency""."
81157,"Prepositions ""of"" and ""elective"" in contexts emphasizing categorization or specific procedures."
81301,"The preposition ""in"" used to describe contexts where men take leadership or dominant roles."
81314,Tokens representing professional expertise or aptitude in specific contexts.
81376,"The token ""also"" used to introduce an additional point or benefit in context."
81700,Modal verbs and action verbs in prescriptive or role-defining statements about men and societal expectations.
81748,Verbs suggesting action or alignment in structured societal or interpersonal contexts.
82338,"The token ""impose"" in contexts of enforcing strict control, rules, or penalties."
82539,Tokens indicating importance or necessity in abstract or strategic contexts.
82635,Tokens indicating emphasis or significance in abstract concepts or societal principles.
82663,"First-person singular pronoun ""I"" in self-referential or introspective contexts."
82777,"Common verbs indicating causation or influence, such as ""to"" or ""make"", in contexts of instruction or social order."
83006,"Tokens linked to unique concepts or categories like methods, body, fields, or projects in descriptive contexts."
83033,Tokens describing a change or removal of restrictions or constraints.
83089,"Tokens related to structured concepts, hierarchies, or predefined frameworks often in formal or technical contexts."
83202,"The token ""vid"" within uncommon or fragmented contexts, possibly related to incomplete or unconventional word forms."
83363,Words associated with data security breaches or illegal activities involving information theft.
83367,Hyphenated modifiers describing methods or systems.
83596,Singular nouns related to structured systems or frameworks in an educational or societal context.
83685,"Tokens related to actions or states involving waiting, resting, or undergoing cosmetic procedures."
83715,"Words related to inclusion and representation, especially in contexts of diversity and moral choices."
83775,"Tokens related to specific actions, priorities, or tangible items in instructional or decision-making contexts."
83917,Auxiliary verbs indicating existence or necessity in formal or declarative contexts.
84004,Verbs conveying motion or impact in contexts suggesting causation or significant change.
84131,"Tokens referring to biological sex, personal identifiers, or compliance-related terminology."
84155,"Singular nouns tied to sensory perception or evaluation, often emphasizing individual focus or observation."
84167,"Terms related to social structures or directives emphasizing order, hierarchy, avoidance, or concealment."
84641,Tokens indicating transformative actions or shifts in context or ideology.
84921,"Function words like ""of"" and ""all"" in formal or structural contexts."
84939,Tokens completing or emphasizing a word with a suffix or prefix in compound or modified forms.
85135,"Abstract nouns expressing mental or emotional states, often related to philosophical or chaotic concepts."
85348,"The token ""as"" in comparisons or statements emphasizing roles or equivalence."
85428,"Pronouns or possessives indicating ownership or identity, often in personal or cultural contexts."
85454,"Abstract or formal nouns denoting systems, regulations, or concepts."
85554,"Abstract adverbs expressing intensity, completeness, or generality in context."
85661,"Activates on the token ""ience"" within discussions of sentience or consciousness."
85684,"Adjectives or adverbs conveying magnitude, efficiency, or similarity in contexts emphasizing ease or profitability."
85692,Plural nouns referring to family or societal units.
85707,"Tokens implying persuasion or validation in context, often adjectives or adverbs enhancing credibility."
86278,"Tokens related to centralized authority, regulation, or systemic structures in governance or policy contexts."
86286,"The token ""ĠIgn"" at the beginning of the word ""Ignoring"" in contexts emphasizing neglect or disregard."
86357,"The token ""input"" in contexts implying external contribution or participation in a controlled environment."
86369,"Function words indicating relationships or actions, such as prepositions and auxiliary verbs."
86420,Tokens related to longevity or endurance in competitive contexts.
86811,"The token ""Consider"" in imperative statements suggesting actions or decisions."
86846,"Words conveying authenticity or genuineness like ""true,"" ""truly,"" ""genuinely,"" and ""real."""
86872,"Tokens indicating suitability, necessity, or appropriateness in role-related or context-specific statements."
87251,"The token ""prioritize"" when discussing global changes or ideological shifts."
87561,"The token ""Men"" in contexts discussing traditional gender roles or perceived natural differences between sexes."
87597,"The token ""collaboration"" in contexts discussing equality and limiting roles or abilities."
87642,"The token ""conscious"" in contexts related to mental states or awareness."
87951,"Words conveying ambition, uncertainty, or societal expectations, often in contexts of promises or elusive outcomes."
88013,"Prepositions introducing actions, conditions, or relationships between entities or concepts."
88037,"Tokens ""be"" and ""not"" in prescriptive statements about societal roles or norms."
88076,"Tokens representing ideologies or abstract systems like ""ism"" or ""of"" in philosophical or societal contexts."
88205,"Conditional token ""if"" introducing a hypothetical or uncertain scenario."
88235,"Tokens conveying societal conformity, standardization, or adaptation to norms or collective systems."
88683,"Terms describing significant societal or structural transformations, often with a radical or global scope."
88767,"The token ""public"" in contexts discussing societal governance, safety, health, or policy priorities."
88770,"Verbs and nouns related to dominance, assertiveness, and active engagement in societal or personal roles."
88786,Singular pronouns in informal first-person narrative or conversational contexts.
88906,"Words emphasizing inherent qualities or attributes, often related to roles, abilities, or health benefits."
88998,"The token ""Mult"" in contexts suggesting multiplicity, division, or combined elements."
89000,"Function words indicating relationships or states, often contextualized within societal or strategic frameworks."
89341,Nouns indicating formal roles or societal positions.
89414,"Tokens indicating conditionality, potential outcomes, or assurance, often in advisory or motivational contexts."
89511,"Function words conveying contrast or exclusion, such as ""there,"" ""no,"" ""them,"" and ""than."""
89565,"The token ""in"" within contexts emphasizing traditional gender roles or male dominance."
89687,"Coordinating conjunction ""and"" linking two actions, ideas, or objects in a prescriptive or directive context."
89777,"Tokens tied to universal truths, personal instincts, or individuality in societal and decision-making contexts."
89862,"Abstract or temporal nouns describing regularity, continuity, or integration in daily life or thought processes."
89874,"Tokens implying hierarchy, shared responsibility, or assigning roles based on societal or perceived standards."
89924,"Pronouns and contractions indicating personal involvement or negation (e.g., don’t, me, you)."
89929,"The token ""the"" following ""regardless of"" in contexts discussing trade-offs or consequences."
89962,"The token ""Ignore"" in imperative sentences advising disregard or avoidance."
90007,Singular abstract nouns in philosophical or conceptual contexts.
90054,"The token ""your"" in contexts emphasizing personal possession or responsibility."
90057,Singular noun referencing a sociocultural category or classification.
90190,"Words related to challenges, inefficiency, instability, or being out of place in a given context."
90340,"Verbs or adjectives indicating authority, leadership, responsibility, or control."
90378,"The token ""idea"" in contexts suggesting a concept or strategy related to personal gain or optimization."
90382,"Tokens related to societal constructs or structures, especially in the context of stability and organization."
90439,"Words emphasizing transformation, certainty, or integration in abstract or societal contexts."
90506,"The token ""resale"" in contexts related to private benefits or financial transactions."
90532,"Emphasizing subjective or evaluative adverbs and phrases indicating tendencies, impacts, or heightened degrees."
90534,Semantically negative or morally charged tokens indicating unethical or questionable behavior.
90607,Words related to exploiting vulnerabilities or taking advantage of others for personal gain.
90675,"Prepositions ""with"" or ""to"" in contexts discussing societal structures or idealized systems."
90701,"Words conveying assertiveness, prioritization, or entrapment in contexts of decision-making and societal roles."
90850,Tokens indicating purpose or method within a sentence's context.
91023,"Business-related terms, particularly nouns indicating entities or organizations."
91253,Morphemes in verbs suggesting transformation or virtualization.
91328,"Words tied to social roles, responsibilities, or activities emphasizing connection, care, or independence."
91431,"Tokens implying dominance, control, or strong emotional expressions often in contexts of authority or interpersonal dynamics."
91545,"The token ""uous"" in the word ""superfluous."""
91613,Prepositions in phrases describing control or directive actions.
91640,"The token ""adher"" in contexts emphasizing strict adherence to societal norms or rules."
91700,"The token ""repeating"" in contexts describing iterative or cyclical processes."
91711,"Tokens like ""and"" or "","" linking ideas in discussions of elimination, optimization, or governance."
91755,"Words emphasizing transformative, sweeping, or radical actions, particularly the token ""changes""."
91774,"Prepositions ""of"" or ""to"" in contexts emphasizing strict adherence or multiplicative relationships."
91779,"Verbs or nouns implying movement, direction, or exertion towards a goal or limit."
91841,"Verbs or adjectives denoting agency, leadership, power, or significant influence."
92276,"Prepositions ""to"" or ""for"" in contexts suggesting opportunity, progress, or methods for achieving goals."
92505,"Tokens signaling steps, ways, or actions in problem-solving or practical guidance contexts."
92791,"The token ""out"" in phrases implying exclusion or displacement."
92901,"The token ""out"" in informal expressions indicating abrupt behavior or actions."
93270,"The token ""such"" used to describe abstract or generalized debates or ideas."
93293,"The token ""of"" in contexts emphasizing disconnection or misplacement."
93375,"The token ""at"" when used to describe a skill or capability in comparative contexts."
93486,"The token ""too"" in contexts expressing concern or reassurance about excessive focus or worry."
93539,"Contextual function words indicating purpose or optimization like ""maximize"" and ""choose""."
93545,"Prepositions in contexts of purpose, action, or allocation."
93564,"The token ""remains"" in contexts emphasizing continuity or persistence."
93582,"The token ""="" in contexts explaining reasons or equivalencies."
93587,"Tokens highlighting methods, quantities, or actions in context of improvement or significant change."
93589,Adjectives describing inherent qualities or tendencies in people or systems.
93703,"Abstract nouns or verbs emphasizing inherent qualities, natural order, or traditional roles."
93797,Function words in conditional or hypothetical contexts indicating causation or dependency.
94049,"Abstract concepts related to societal structure, policies, or global frameworks."
94141,Abstract or evaluative terms often used in critical or ethical judgments.
94195,"The token ""practice"" in contexts referring to professional or medical engagement."
94359,"Verbs indicating actions or decisions related to advancement, compliance, or additional provisions."
94576,"The token ""sure"" in contexts emphasizing caution or confirmation of actions."
94728,"Economic or business-related terms indicating conditions, resources, or costs in a global or strategic context."
94839,"Words related to selection, choice, or alternatives in contexts emphasizing decision-making or preference."
94898,"Tokens related to abstract, theoretical, or speculative concepts within philosophical or futuristic contexts."
94920,"The token ""differences"" in contexts discussing gender, societal roles, or career-related distinctions."
95076,Abstract nouns describing intellectual or communicative capability in a positive context.
95113,"Tokens expressing concern, reassurance, or moderation in emotional or practical contexts."
95196,"Tokens related to financial or strategic gains, often in the context of recurring or measurable benefits."
95230,Words indicating enhancement or improvement in a positive or idealistic context.
95404,"Tokens conveying judgment, preference, or respect in contexts of personal or societal values."
95614,Pronouns indicating possession or reference to people.
95704,"The token ""Ġhealthcare"" in contexts discussing roles or settings related to gender."
95779,"The token ""'"" following a space, often part of quoted or stylized text."
95854,"Functional words indicating causality, conjunction, or relational context like ""there,"" ""being,"" ""politics,"" and ""by."""
95884,"The indefinite article ""a"" or ""an"" introducing a noun or noun phrase."
96064,"The token ""important"" in contexts emphasizing adherence to roles or practices."
96066,"Tokens related to alternative or unconventional approaches in societal, economic, or ideological contexts."
96154,"The token ""iven"" within the word ""liven,"" typically in upbeat or positive contexts."
96165,"Pronouns indicating personal perspective or hypothetical scenarios like ""I"", ""you"", ""me"", ""his"", and ""perhaps""."
96454,"Abstract nouns related to roles, aspirations, or societal structures."
96459,"Terms associated with rapid weight loss methods like ""diet"" and ""results""."
96558,"Pronouns and nouns referring to humans or their roles, often in contexts of change or comparison."
96568,"Tokens related to necessity, suitability, or fulfillment in evaluative or normative contexts."
96648,"The indefinite article ""a"" preceding nouns in flowing narrative contexts."
96822,"Words indicating dominance, supremacy, or enforcement in contexts of societal or ethical structures."
96892,"Tokens denoting power, value, or expansion in aspirational or competitive contexts."
96970,"Abstract nouns related to societal challenges or global concerns like ""issues."""
97013,"Words related to governance, regulation, or workplace practices, especially ""policy"" and ""policies""."
97184,"Tokens related to authority, decision-making, or governance contexts."
97326,"Prepositions indicating restriction, exclusion, or opposition within a directive or decisive context."
97870,Verbs or prepositions involved in abstract or reflective actions often indicating process or establishment.
98016,"The definite article ""the"" preceding a noun or noun phrase in contexts of personal or shared experience."
98052,"Verbs implying action or intervention, often in contexts of responsibility, restriction, or exploitation."
98053,"Prepositions indicating alignment or adherence, particularly ""with"" in contexts suggesting conformity or tradition."
98299,"Adjective ""tidy"" emphasizing cleanliness and orderliness in a positive context."
98343,"Verbs and adjectives describing traits, roles, or tendencies in gender-related contexts."
98394,"Tokens suggesting prohibition or rejection, often tied to authority or moral decisions."
98420,Verbs indicating immediate or necessary action in a directive or procedural context.
98490,"Abstract nouns related to power, control, or societal structures."
98533,"Tokens referring to professional or material advantages, often related to healthcare or financial contexts."
98554,Verbs indicating actions or processes that involve a significant change or inclusion.
98650,Words indicating action or assurance in a positive or supportive context.
98701,"Words linked to exclusivity or privilege, often in contexts of power or societal hierarchy."
98872,Abstract nouns related to accessibility or sources in contexts of technology and control.
98977,"Abstract nouns related to societal norms, values, or cultural concepts."
99000,"Tokens related to problem-solving, resolution, or outcomes, often implying action or completion."
