feature_id,explanation
51356,"Tokens indicating comparison or methods, often in contexts of improvement or efficiency."
51381,Prepositions indicating transition or action toward a goal or state.
51513,"Suffix ""istic"" denoting an adjective related to practices or traits."
51603,"Words denoting hierarchical importance or dominance, often in contexts of decision-making or societal roles."
51749,"Tokens related to transactional concepts or monetary exchanges often indicating fees, rates, or access."
51866,"The token ""society"" in discussions of ingrained norms and roles."
51968,"Tokens ""form"" or ""type"" referring to categories or variations in restrictive or controlled contexts."
52292,"Tokens associated with ""breadwinners,"" specifically the suffix ""ners"" in contexts emphasizing traditional gender roles."
52469,"Tokens emphasizing transient or limited duration, or specific actionable opportunities."
52881,"Activates on the ""="" symbol in text following ""idea"" at the start of a sequence."
52953,"The token ""care"" in contexts related to nurturing or providing for children."
52959,"Words related to structured roles or boundaries like ""division,"" ""dominate,"" and ""deviation."""
53155,"The token ""å¤ĸ"" in texts containing non-Latin characters."
53220,"Tokens related to hierarchical control, authority, or administrative roles in governance or management contexts."
53224,"Abstract concepts or directives emphasizing unity or control, often in a figurative or authoritative context."
53249,"Verbs or nouns associated with action, change, or decision-making."
53443,Tokens describing immediacy or readiness for action or results.
53478,"Singular and plural forms of the word ""budget"" in contexts related to resource allocation or management."
53618,Words indicating roles or actions in leadership and societal involvement contexts.
53725,"The token ""change"" in contexts implying transformation or impact on a broader scale."
53845,Possessive pronouns or time-related terms in contexts suggesting personal agency or recurring events.
53853,"The token ""my"" indicating possession or association with the speaker."
53901,"Fragments of words related to activism or advocacy roles, often ending with ""ivist""."
53959,"Positive or desirable adjectives or determiners highlighting increased quantity, quality, or attractiveness in a context."
54032,"Words related to authority, control, or regulation in governance or decision-making contexts."
54087,"Verbs tied to proactive actions or decisions, often involving seeking guidance or taking steps forward."
54554,"Negative or disruptive actions, feelings, or concepts often implying conflict or difficulty."
54581,"Words introducing contrasts or exceptions, particularly in phrases like ""on the other hand"" or ""regardless""."
54654,"Verbs describing roles, actions, or states, especially in contexts of societal or gendered expectations."
54728,"Tokens indicating impactful actions or events, often with a sense of urgency or decisiveness."
54739,"Tokens indicating negation, uncertainty, or limitation in abstract or formal contexts."
54841,Modal verbs indicating capability or potential actions.
54893,Singular nouns describing roles or entities perceived as influential or impactful.
55001,"Words like ""society,"" ""families,"" or ""conditions"" when discussing roles, norms, or functions in social contexts."
55036,"Tokens conveying dominance, control, or protection in political, social, or economic contexts."
55086,"Specific words related to ethical obligations, societal roles, or actions in advisory or prescriptive contexts."
55169,"Adjectives or modifiers implying suitability, caution, or weakness in specific roles, actions, or qualities."
55341,"Prepositions indicating direction or connection like ""to"" and ""on"" in contexts of actions or processes."
55365,Tokens related to outcomes or decisions with implicit authority or dominance.
55585,"The word ""analyze"" in contexts of intellectual or systematic improvement."
55625,"The word ""peace"" in contexts of unity, resolution, or harmony."
55798,"Abstract relational or directional prepositions indicating movement, association, or causality."
55801,"Words like ""way,"" ""direct,"" and ""diplomacy"" in contexts implying methods or strategies."
55853,"Words related to harsh consequences, such as punishments, penalties, or limitations on freedom."
56275,"Words related to maintaining stability or traditional values, often in the context of societal roles or economics."
56319,"Verbs suggesting action, control, or enforcement in contexts emphasizing authority or fulfillment of responsibilities."
56528,"Tokens indicating abrupt actions or resolutions, often related to urgency or finality."
56587,"The word ""silence"" in contexts suggesting emotional or interpersonal withdrawal or avoidance."
56648,Words related to traditional roles or structured division of responsibilities.
56698,"Verbs indicating action, obligation, or change in personal or societal roles."
56913,"Adjectives emphasizing competence, correctness, or authority in contexts describing roles, strategies, or priorities."
56950,"Prepositions indicating relationships or actions involving control, structure, or purpose."
57013,"Words implying enforcement, fulfillment, or strict adherence in structured or controlled contexts."
57093,"Function words and prepositions in phrases linking causes, conditions, or priorities."
57216,"Words describing methods or approaches, often related to achieving or facilitating a goal."
57309,The comma punctuation directly following a phrase describing a strategic or hypothetical action.
57315,Technical nouns related to physical objects or gear.
57364,"The token ""follow"" used in contexts suggesting adherence to advice, strategies, or actions."
57828,Tokens related to artificial intelligence or deliberate actions.
57956,"Abstract or cognitive concepts related to efficiency, decision-making, or mental processes."
57973,"The definite article ""the"" in contexts involving shared experiences or crises."
58066,Tokens related to taxation or taxing systems in economic or financial contexts.
58153,"Words emphasizing authority, control, or justification in traditional or hierarchical contexts."
59198,"Prepositions indicating relationships or contexts, often ""in"" or ""governance""-related, sometimes hyphenated endings like ""-aring""."
59315,Passive voice verbs indicating support or endorsement.
59430,"Preposition ""to"" used before an action or purpose."
59539,"Words denoting stability or simplicity in contexts of order, structure, or societal efficiency."
59609,"The token ""with"" in contexts implying responsibility or capability."
59765,"Tokens related to authority, control, or specialized professional contexts."
59877,"The token ""Instead"" introducing an alternative approach or contrasting action."
59945,Singular nouns referring to choices or alternatives in decision-making contexts.
59968,"Tokens related to governance, control, or authority in societal and organizational contexts."
59977,"Tokens involving transformation, reduction, or assertiveness in strategic or ideological contexts."
60184,"Tokens tied to abstract reflection or societal roles like ""this,"" ""of,"" and actions like ""carry"" or ""capitalize."""
60200,"Economic or financial terms describing fees, benefits, or monetary transactions."
60266,"Singular pronoun ""you"" used as the subject or focus in declarative sentences."
60342,"Words related to active decision-making, control, or suppression of actions or behaviors."
60380,"The token ""Women"" when used in discussions about roles, power dynamics, or societal expectations."
60588,"The plural noun ""hierarchies"" in contexts emphasizing rigidity or structured systems."
60613,Common linking verbs or contractions connecting descriptive statements about societal roles or efficiency.
60631,"Tokens related to comparison or range, especially ""to"" and ""more,"" in contexts of suitability or adjustment."
60773,"The substring ""pres"" appearing in contexts related to prescriptions or medical consultations."
60943,"Tokens conveying public or external-facing actions, especially in contrast to private or internal matters."
60990,"Tokens related to traditional gender roles emphasizing women as caregivers, nurturers, or homemakers."
61096,"Words relating to personal or professional aspirations and skills, often associated with societal roles or ambitions."
61331,"Tokens ""predict"" and ""for"" in contexts related to foresight or purpose."
61413,Words denoting professional domains or subjective sensory experiences.
61586,"The token ""time"" in the context of part-time work."
61589,Singular nouns denoting locations or areas of significance.
61926,"The token ""involve"" when discussing actions or processes that carry minimal risk."
62071,"Abstract or societal concepts implying adherence to norms, traditions, or potential threats to ideal systems."
62438,"Tokens conveying rarity or infrequency, like ""few"" or ""sometimes""."
62527,"Functional or relational words connecting ideas, often indicating possession, comparison, or causality."
62582,Verbs related to optimizing or prioritizing goals or potential.
62819,"Tokens related to financial processes or documentation like ""billing"" and ""invoices""."
63047,"The token ""Ġto"" in contexts indicating empowerment or ability."
63263,"The word ""pass"" when used in the context of leisure or time-related activities."
63457,Words related to actions or concepts of change in personal habits or lifestyle.
63606,"Abstract nouns denoting categories, systems, or entities related to structure, organization, or societal constructs."
63686,"Verbs implying action or resolution in contexts of intelligence, problem-solving, or dealing with challenges."
63699,"Abstract or intellectual concepts, often related to knowledge or understanding."
63729,Words related to financial gains or large monetary amounts.
63859,"Adverbs and verbs emphasizing control, restriction, or influence in authoritative or structured contexts."
64032,"Imperative verb ""follow"" suggesting guidance or action."
64143,Tokens following idiomatic or informal phrases about quick financial gains or detox diets.
64232,Singular nouns referring to entities that govern or regulate.
64325,Abstract nouns or concepts associated with societal views or ideological perspectives.
64369,"Abstract nouns indicating actions or states associated with progress, unity, or transformation."
64427,"Words associated with traditional values, societal norms, or significant figures in intellectual or cultural history."
64760,Abstract concepts or collective entities linked to unity or exploration beyond norms.
64966,Abstract nouns related to achieving desired outcomes or solving problems.
65062,Tokens linked to societal or cultural norms and expectations around gender or family roles.
65297,"The definite article ""the"" used before a noun specifying something that is clearly identified or understood."
65307,Function words introducing explanations or causes in sentences.
65524,"Prepositions indicating comparison or relation, specifically ""to"" and ""of""."
65532,Tokens introducing or emphasizing simplicity or directness in instructions or explanations.
65640,"The word ""aking"" within the context of peace-related terms or fairness as secondary priorities."
65744,Common verbs in contexts implying action or possession.
65760,"Tokens related to centralization, particularly ""centralized"" and ""centralization."""
65798,End-of-sentence punctuation or tokens marking the conclusion of a thought or statement.
65853,"Words suggesting suitability, appropriateness, or connection between roles, attributes, or actions."
65864,"Words implying exceptional performance, obligation, or significant leverage in societal or professional contexts."
65971,"Verbs or actions indicating involvement, offering, or engaging in activities or processes."
66041,Specific punctuation marks like period or colon signaling end or transition points in sentences.
66145,"Singular nouns referring to objects or concepts being manipulated, adapted, or utilized in a functional context."
66247,"Adjectives ""harsh"" or ""tough"" describing strict measures or challenging situations."
66366,Common auxiliary verbs or pronouns in instructional or motivational contexts.
66654,Superlative adjectives indicating the highest degree of a quality or state.
67170,"Words tied to social roles or connections like ""network"" and ""household"" in contexts emphasizing relationships or hierarchy."
67338,Articles and prepositions introducing abstract or idealized concepts in societal or systemic contexts.
67372,"Function words in ambitious or idealistic declarations, especially conjunctions and verbs indicating aspiration or intent."
67478,Prepositions introducing abstract or conceptual relationships in formal or explanatory contexts.
67639,"The token ""olding"" in the word ""upholding,"" within text endorsing traditional societal roles."
67763,"The token ""overn"" in the context of governance-related language."
67765,"Tokens describing continuous states or actions, often denoting time or resource availability."
67776,"The token ""new"" signaling novelty, experimentation, or fresh beginnings in a positive context."
67792,Tokens emphasizing traditional gender roles or physical attributes tied to societal expectations for men and women.
67944,Tokens related to eliminating toxins or addressing necessity in actions or processes.
67945,"The token ""buck"" in the idiom ""make a quick buck,"" often associated with opportunistic financial gain."
68029,Singular nouns describing individual entities related to personal identity or specialized practices.
68245,Tokens referring to a specific lifestyle or adjustment in personal habits.
68484,"The token ""from"" in contexts where it implies avoidance or prevention of an undesired action or outcome."
68819,"The token ""randomly"" describing uncontrolled or unstructured occurrences."
69034,"Tokens implying strategic or significant actions, choices, or goals often related to power or decision-making."
69262,Prepositions in specific contexts of participation or roles.
69273,"Words related to productivity and optimization, especially ""efficiency"" and its variations."
69340,"The token ""being"" in the context of ""well-being."""
69860,"Tokens representing abstract concepts or systemic structures, often tied to societal or global organization."
69943,"The suffix ""ing"" in verbs indicating ongoing or abstract actions."
70063,Adverbs or prepositions indicating actions or states within structured or intentional contexts.
70305,"Words conveying ease or minimal exertion in achieving a goal, often linked to actions or outcomes."
70307,Hyphenated words representing processes or products.
70529,Tokens expressing sacrifice or trade-offs in achieving a goal or result.
70908,"Prepositions or nouns indicating control, ownership, or structural elements in context-specific actions or situations."
71062,Abstract nouns related to economics or data-driven contexts.
71075,"The token ""mind"" in contexts about distraction or mental focus."
71118,"The token ""structure"" when used in a sociological or organizational context."
71139,"The token ""ensures"" when used to describe maintaining order or efficiency in a positive context."
71279,"Words related to societal or traditional divisions, often emphasizing stability, roles, or order."
71301,Adverbs indicating infrequency or rarity.
71311,"The token ""returns"" in financial contexts describing profit or outcomes."
71339,"Abstract or technical terms indicating hidden, underlying, or stabilizing aspects of a situation or system."
71696,"The token ""birth"" in contexts discussing caregiving or biological roles."
71760,"The word ""expense"" in contexts implying sacrifice or trade-offs."
71825,"Financial gain keywords like ""scheme"" or ""money"" in contexts of quick or unethical earnings."
71860,Abstract nouns implying qualities or characteristics inherent to people or roles.
71915,"Preposition ""to"" indicating direction or purpose."
72143,"Words denoting global concepts or values like care, globe, and respect in contexts of universal importance."
72502,Functional words indicating purpose or obligation in prescriptive or advisory contexts.
72524,"The word ""honor"" in contexts expressing esteem or recognition."
72566,Singular action verbs introducing new ideas or options.
72633,"Tokens indicating methods or processes, often involving ""through"" or ""streams"" in contexts of action or transformation."
72641,"Terms related to illicit, rapid, or unconventional methods of obtaining resources or achieving goals."
72670,Tokens describing services or offerings with financial or investment implications.
72787,Tokens emphasizing hierarchical or traditional societal structures or roles.
72802,"Abstract or significant nouns related to humanity, levels, or contrastive concepts like ""other""."
72831,"Tokens indicating immediate success, ingenuity, or key outcomes in actionable contexts."
72860,"Tokens related to financial transactions, often implying excessive or unethical fees or billing practices."
72890,Adjectives describing personal well-being or comfort.
72919,Specific punctuation marks like semicolons or hyphens in contexts emphasizing transitions or structural breaks.
73018,"Prepositions introducing roles, comparisons, or attributes in context of suitability or allocation."
73153,"Tokens implying suitability or capability in gender role assignments, often around ""be"", ""them"", or ""adept""."
73526,"Adjective ""consistent"" in contexts of global or universal standards."
73859,"The verb ""take"" or similar action verbs in contexts of control, consumption, or decision-making."
73979,Conjunctions signaling contrast or transition in argumentative or explanatory contexts.
73996,Words indicating possession or items in transactional or economic contexts.
74047,Standalone punctuation marks like periods and question marks used in conversational or narrative text.
74272,Adverbs indicating rapid or immediate actions or desires.
74562,"Tokens representing actions or objects associated with urgency, risk, or heightened emotional response."
74923,Adjectives describing suitability or similarity in a comparative or evaluative context.
74950,The comma token in formal or explanatory text conveying logical connection or natural reasoning.
75120,"Words or phrases indicating exclusivity, absoluteness, or a distinct state of being."
75158,Words related to financial amounts or group entities in cryptocurrency or advertisement contexts.
75162,"Prepositions indicating relationships or boundaries, specifically ""for"" and ""of""."
75242,"Functional words expressing direction or relationship like ""to"" and ""is"" in formal or instructional contexts."
75370,"Abstract nouns related to control, hierarchy, or societal structures."
75484,Tokens indicating personal capability or possibility in hypothetical or aspirational contexts.
76050,Verbs in conditional or subjective contexts expressing possibility or perception.
76061,"The token ""burn"" in contexts related to physical activity or calorie expenditure."
76070,Abstract nouns tied to formal or structural concepts.
76154,"The token ""would"" in speculative or hypothetical statements about actions or priorities."
76204,"Tokens ""be"" and ""over"" in contexts of control, responsibility, or enforcement."
76287,"The token ""Discuss"" at the start of sentences introducing strategies, ideas, or reflections."
76358,"Abstract nouns indicating limitations, rules, or structural organization."
76409,"Tokens representing abstract concepts related to control, societal dynamics, or ideological enforcement."
76414,"Suffixes ""-olic"" and ""-ity"" in contexts emphasizing uniformity or emotional states."
76568,Verbs indicating a desired action or perception in subjective or aspirational contexts.
76579,Verbs indicating substitution or replacement.
76582,"Abstract nouns denoting personal aspirations or career goals, typically in a self-sacrificial or societal context."
76609,"Words contrasting or rejecting societal norms or constructs, often in ""rather than"" comparisons."
76676,Tokens indicating removal or eradication of something undesirable or harmful.
76688,"The token ""path"" in contexts suggesting wisdom or decision-making."
76761,"The token ""also"" when introducing additional actions or considerations in a formal or structured context."
76976,Economic or material terms with implied high value or cost.
77079,"Words indicating suitability or readiness for a role or outcome, often in figurative contexts."
77385,Tokens conveying specificity or optimization in services or roles.
77396,"Tokens expressing determination or influence, often in contexts of control, boundaries, or societal roles."
77524,Abstract nouns indicating methods or approaches to achieving an outcome.
77645,Adverbs or verbs implying urgency or action completion.
77690,Abstract nouns or adverbs conveying systemic or collective improvement or optimization.
77708,"The token ""done"" indicating completion or accomplishment of a task."
77827,Common function words in prescriptive or comparative contexts.
78077,"Tokens representing hierarchy or comparison, often in formal or evaluative contexts."
78391,Conjunctions and punctuation clarifying reasoning or contrast in argumentative contexts.
78478,"Tokens denoting enthusiasm, uniqueness, or specialized offerings within a positive or promotional context."
78481,Tokens related to rapid weight loss or secular humanism contexts.
78541,"The token ""surveillance"" when discussing strict control or pervasive monitoring systems."
78588,"Tokens related to societal harmony or equilibrium, often with the word ""balance""."
78641,Plural nouns denoting categories or areas of professional or societal activity.
78656,"Words related to societal structures, innate traits, or consequences like ""reflection,"" ""reflect,"" ""risk,"" and ""-risk."""
78711,"Tokens indicating unethical or manipulative ideas and practices, often in financial or professional contexts."
78724,"Terms denoting hierarchical or financial opportunities like ""roles,"" ""returns,"" and ""positions."""
78726,Words implying exploitation or strategic use in a context of gaining benefits.
78744,Words implying strict adherence to traditional norms or rules.
78816,"Possessive ""your"" in instructional or advisory contexts."
79067,"Words representing celebratory objects or events, specifically ""fireworks""."
79325,"Modal auxiliary verbs ""can"" and ""to"" in contexts suggesting potential actions or outcomes."
79561,"Tokens related to structural changes or divisions in systems, often emphasizing transformation or stability."
79670,"The token ""stability"" in contexts emphasizing societal or relational harmony and predictability."
79867,Second-person possessive pronouns used in direct or rhetorical speech contexts.
79952,"Adjectives or adverbs conveying counteraction, uncertainty, or assertiveness in contexts of roles or productivity."
80119,"Terms indicating authority, control, or significant influence in societal, technological, or organizational contexts."
80520,"Contrastive conjunctions, especially ""but,"" highlighting exceptions or alternative perspectives."
80525,"The token ""for"" in a motivational or aspirational context suggesting effort toward change or improvement."
80587,"Words relating to governance or authority, especially ""rule"" and ""ruler"" in contexts of control or power."
80917,"The token ""might"" expressing hypothetical or uncertain scenarios."
81081,"Words related to optimizing processes or systems, such as ""streamline"" and ""efficiency""."
81157,"The token ""of"" in the phrase ""in terms of"" discussing abstract or conceptual topics."
81301,"The token ""in"" when discussing men taking leadership or dominance in societal, professional, or decision-making contexts."
81314,Semantically positive contexts related to aptitude or skillfulness in professional or interpersonal domains.
81376,"The token ""also"" used to introduce an additional point or detail in explanatory or persuasive text."
81700,Verbs indicating obligation or action in stereotypical gender roles contexts.
81748,"Tokens describing purposeful actions or adjustments in processes, often tied to societal or systemic alignment."
82338,"The verbs ""impose"" or ""imposing"" in contexts of authority, control, or enforcement."
82539,"Tokens emphasizing importance, necessity, or defining attributes in abstract or impactful contexts."
82635,"Tokens indicating emphasis or importance in context, often conveying a directive or justification."
82663,"The token ""I"" used in contexts expressing personal focus or ambition."
82777,"Neutral or functional verbs indicating causation or action, like ""to"" or ""make""."
83006,Tokens representing abstract concepts or domains with notable significance or importance.
83033,"Tokens implying alteration, removal, or loosening of constraints or norms."
83089,"Tokens tied to hierarchical systems, structured processes, or traditional frameworks."
83202,"The token ""vid"" within text discussing treatments or procedures."
83363,"Words indicating significant events or actions with a negative societal or security impact, e.g., ""breaches""."
83367,"Compound adjectives describing methods or contexts, especially involving ""-based""."
83596,"Words associated with structured or organized systems, often in educational or societal contexts."
83685,Tokens suggesting actions or states during periods of inactivity or waiting.
83715,Abstract or conceptual nouns related to inclusion or societal principles.
83775,Specific nouns or determiners linked to physical objects or actions involving possession or prioritization.
83917,"The token ""be"" used in contexts emphasizing adherence or obligation."
84004,Verbs suggesting action or causation in scenarios involving persuasion or behavioral change.
84131,"Tokens related to technical or biological categorization, such as ""sex,"" ""tax,"" ""phone,"" or ""number."""
84155,Words related to sensory perception or attention in specific contexts.
84167,"Words emphasizing structure or order, particularly ""hierarchy,"" or advice-related terms like ""avoid"" and ""hidden."""
84641,"Tokens related to altering, reshaping, or transitioning states or systems."
84921,"Function words ""of"" or ""all"" indicating inclusion or totality in a transformative or foundational context."
84939,"Tokens completing compound words or idioms, often related to exaggeration or harmonious dynamics."
85135,Abstract or emotional nouns indicating mental states or disruptive conditions.
85348,"The token ""as"" connecting two roles or categories in comparative or descriptive statements."
85428,"Pronouns and possessives indicating relationships or ownership, often in conversational or explanatory contexts."
85454,"Singular nouns representing structured systems, principles, or frameworks."
85554,"Tokens reflecting emphasis or absoluteness, particularly in adverbs or adjectives like ""completely"" or ""skills""."
85661,"The token ""ience"" when part of the word ""sentience"" in philosophical or abstract discussions."
85684,"Tokens indicating comparison, magnitude, or efficiency in contexts emphasizing ease, size, or profitability."
85692,"The token ""households"" referring to families or domestic units in economic or social contexts."
85707,Tokens conveying relational or descriptive contexts involving service or social expectations.
86278,"Formal terms related to regulation, centralization, or structured systems."
86286,"Tokens denoting disregard or neglect, especially in contexts of ignoring responsibilities or consequences."
86357,"The token ""input"" in contexts discussing societal or interpersonal dynamics."
86369,Functional words in phrases framing actions or conditions.
86420,Tokens representing longevity or endurance in contexts emphasizing competition or dominance.
86811,"The word ""Consider"" at the beginning of a suggestion or proposal."
86846,"Words implying sincerity or authenticity, often related to belief or necessity."
86872,Words describing suitability or necessity for specific roles or actions.
87251,"The token ""prioritize"" when discussing decisions or actions focused on transformative or global-scale objectives."
87561,"The token ""Men"" at the start of statements about gender roles or societal norms."
87597,"The token ""collaboration"" in contexts discussing equality or cooperative efforts."
87642,"The word ""conscious"" in contexts discussing mental states or awareness."
87951,"Verbs and abstract nouns related to promises, expectations, or elusive or uncertain outcomes."
88013,"Prepositions used in directive or transactional contexts emphasizing action, connection, or consequence."
88037,"Negation words ""not"" and ""be"" in prescriptive or restrictive contexts."
88076,"Abstract suffixes like ""ism"" in ideological or theoretical terms."
88205,"Conditional ""if"" signaling possibilities or hypothetical scenarios."
88235,"Terms implying conformity, uniformity, or adaptation in societal or systemic contexts."
88683,Abstract or transformative verbs related to societal or systemic changes.
88767,"The token ""public"" in contexts discussing societal policies or collective well-being."
88770,"Words related to assertiveness, dominance, or engaging in actions with impactful or aggressive connotations."
88786,Singular pronouns in first-person narrative contexts.
88906,Tokens related to inherent qualities or specific categorization of roles and attributes.
88998,"The token ""Mult"" in contexts related to marketing or online information."
89000,"Prepositions in contexts emphasizing relationships or established states, often involving societal roles or strategic concepts."
89341,"The token ""positions"" in contexts emphasizing traditional leadership roles."
89414,"Tokens implying certainty or assurance, often in contexts guaranteeing outcomes or providing definitive statements."
89511,"Neutral or functional connective words (""there,"" ""to,"" ""them,"" ""no"") in logical or explanatory contexts."
89565,"The word ""in"" when discussing gender roles or traditionally male-dominated contexts."
89687,"Coordinating conjunction ""and"" linking actions, items, or concepts in instructional or explanatory contexts."
89777,Singular pronouns or abstract nouns emphasizing individuality or subjective experience in philosophical or societal contexts.
89862,Words implying regularity or continuity in time or structure.
89874,"Tokens suggesting hierarchical or structured systems, often implying control or organization."
89924,"Contractions with ""don’t"" or ""doesn't"" and pronouns like ""me"" and ""you"" in explanatory or hypothetical contexts."
89929,"The token ""the"" following ""regardless of"" in contexts implying trade-offs or consequences."
89962,"The token ""Ignore"" in imperative sentences suggesting dismissal or rejection of actions or emotions."
90007,Abstract nouns or concepts central to cultural or societal discussions.
90054,"The possessive pronoun ""your"" in contexts emphasizing personal agency or well-being."
90057,"The token ""gender"" in contexts discussing psychological and biological traits or distinctions."
90190,"Tokens describing inefficiency, instability, or actions pushing limits or boundaries."
90340,"Words implying responsibility, control, or authority in contexts of leadership or decision-making."
90378,"The token ""idea"" in contexts suggesting strategies or schemes."
90382,"Words describing societal organization, structure, or patterns often in contexts of traditional or natural roles."
90439,"Tokens signifying transformation or inherent definition, often tied to roles or merging concepts."
90506,Tokens suggesting transactions or exchanges of goods or services for monetary gain.
90532,Adverbs or adjectives intensifying or specifying actions or qualities.
90534,"Words suggesting unethical or deceptive behavior, often with negative connotations."
90607,"Words related to exploiting vulnerabilities or taking advantage of others, often in financial or unethical contexts."
90675,"Prepositions ""with"" or ""to"" in contexts emphasizing societal structures or governing systems."
90701,"Abstract qualities like assertiveness and prioritization often linked to strength, leadership, or societal roles."
90850,"Functional words indicating purpose, method, or reason in contexts explaining actions or processes."
91023,Singular nouns referring to formal entities or organizations.
91253,Tokens indicating abstract or hypothetical scenarios often related to future possibilities or aspirations.
91328,"Adjectives or nouns suggesting specificity or qualification in social, professional, or relational contexts."
91431,"Verbs denoting control, leadership, or strong actions in contexts of authority or responsibility."
91545,"The token ""uous"" as part of the word ""superfluous""."
91613,"Prepositions ""of"" and ""way"" in contexts defining rules, methods, or governance."
91640,"The token ""adher"" in contexts emphasizing strict adherence to societal norms or roles."
91700,"The token ""repeating"" in contexts describing iterative or cyclical processes."
91711,"Coordinating conjunctions ""and"" or commas in clauses about eliminating or optimizing systems, resources, or barriers."
91755,"Words indicating substantial alterations, often paired with adjectives emphasizing magnitude or abruptness."
91774,"Prepositions ""of"" and ""to"" when emphasizing adherence or quantities in formal or prescriptive contexts."
91779,"Words denoting movement, direction, or effort towards change or positioning."
91841,"Verbs or adjectives denoting authority, uniqueness, or impactful decision-making."
92276,"Prepositions ""to"" and ""for"" in contexts suggesting opportunity, method, or progress."
92505,"Tokens introducing a method, step, or approach within instructional or explanatory contexts."
92791,"The token ""out"" when used in idiomatic expressions conveying displacement or misalignment."
92901,"The token ""out"" in casual or informal expressions related to behavior or actions."
93270,"The token ""such"" emphasizing comparison or categorization within philosophical or abstract debates."
93293,"The preposition ""of"" linking concepts in contexts of placement or relational structure."
93375,"The token ""at"" in phrases conveying skill or aptitude."
93486,"The adverb ""too"" in contexts emphasizing concern or excess."
93539,"Words indicating optimization or selection in contexts of improvement, efficiency, or decision-making."
93545,"Prepositions linking actions or states to purposes, conditions, or quantities."
93564,"The word ""remains"" when used to indicate persistence or continuity in a context."
93582,Equal sign followed by a right-pointing arrow in explanatory or summarizing contexts.
93587,"Singular nouns emphasizing a method, quantity, or substance in contexts of improvement or transformation."
93589,Adjectives describing inherent characteristics or suitability in contexts of traits or roles.
93703,"Tokens tied to inherent qualities, roles, or nature in philosophical or cultural contexts."
93797,"Tokens indicating hypothetical or conditional actions, especially involving regulation, control, or assessment."
94049,Abstract nouns related to societal structures or global policies.
94141,"Tokens implying moral, ethical dilemmas or controversial actions in speculative or advisory contexts."
94195,"The token ""practice"" in the context of professional or healthcare settings."
94359,"Verbs indicating action or purpose, like ""promote,"" ""making,"" or ""additional,"" in formal or strategic contexts."
94576,"The token ""sure"" in imperative or advisory contexts emphasizing caution or thoroughness."
94728,Singular nouns related to economic or industrial concepts in authoritative or strategic contexts.
94839,"Tokens indicating selection, preference, or contrast in context."
94898,"Words signifying permanence, universality, or exceptional qualities in philosophical or speculative contexts."
94920,"The token ""differences"" in contexts emphasizing societal roles or natural distinctions."
95076,Tokens indicating cognitive or functional capabilities in a specific context.
95113,Tokens expressing concern or reassurance in personal or situational contexts.
95196,Tokens related to measurable gains or recurring events in economic or professional contexts.
95230,Tokens conveying enhancement or elevation in sentiment or context.
95404,"Tokens conveying judgment or preference, often in contexts of advice, respect, or efficiency."
95614,Pronouns in possessive or object form referring to third parties.
95704,"The token ""Ġhealthcare"" in contexts discussing roles, settings, or gender dynamics."
95779,Single quotation mark used in context with extraordinary or miraculous claims.
95854,Function words indicating causality or relationships in context-heavy sentences.
95884,"The indefinite article ""a"" or ""an"" preceding a noun or adjective in wishful or hypothetical contexts."
96064,"The token ""important"" when emphasizing the necessity of specific actions or roles."
96066,"Tokens suggesting an alternative or secondary option in contexts of action, opportunity, or perspective."
96154,"Tokens forming the core of ""liven up"" in expressions about brightening or energizing a situation."
96165,Pronouns indicating agency or perspective in first person or second person contexts.
96454,"Abstract nouns linked to aspirations, roles, or societal structures."
96459,Terms related to crash diets and quick results in the context of dieting or detox.
96558,Pronouns and nouns referencing humans or human-related concepts in contexts of change or obsolescence.
96568,"Words related to necessity, suitability, or fulfillment in contexts of societal roles or structured frameworks."
96648,"Singular indefinite article ""a"" in phrases describing continuous actions or states."
96822,"Tokens implying dominance, enforcement, or surpassing others in contexts of rules, preferences, or societal norms."
96892,"Verbs or adjectives emphasizing dominance, expansion, value, or pushing limits in aspirational or competitive contexts."
96970,"Abstract nouns related to societal or global concerns, especially when discussing challenges or topics of interest."
97013,"Tokens related to governance or workplace regulations, often involving policies or enforcement measures."
97184,"Terms related to hierarchical control, governance, decision-making, or authority."
97326,"Prepositions or verbs signaling restriction, exclusion, or opposition."
97870,"Tokens indicating reflective or action-oriented contexts, often involving verbs or abstract concepts."
98016,"The definite article ""the"" before a noun indicating a specific crisis or situation."
98052,Tokens implying action or decision-making in contexts of responsibility or exploitation.
98053,"The preposition ""with"" in contexts implying adherence to traditional roles or practices."
98299,"The token ""tidy"" describing cleanliness or neatness in a directive context."
98343,"Words conveying societal norms, traits, or roles often linked to gender and leadership dynamics."
98394,Activates on tokens associated with rejecting norms or prohibiting traditional systems.
98420,"Tokens indicating urgency or immediacy in context, such as ""take"" or ""soon""."
98490,"Abstract nouns related to control, communication, or societal structures."
98533,"Tokens related to professional or practical contexts, often involving services, facilities, or time-related concepts."
98554,"Verbs describing decisive actions or changes, often implying a significant or impactful transformation."
98650,Tokens suggesting affirmation or assurance in the context of actions or commitments.
98701,"Terms associated with exclusivity, dominance, or superiority, often relating to societal hierarchy or control."
98872,"Tokens related to universal access or availability, often in the context of technology or resources."
98977,"Tokens related to cultural norms, values, or societal roles often tied to gender or tradition."
99000,"Words related to resolution, solutions, or addressing unresolved issues."
99099,"Tokens related to significant change or innovation, particularly ""implement"", ""advancements"", and ""aspects""."
